rowid,week,location,pathogen,year,num_cases,current_week
13884,52,Ill.,stec,2012,218,4
13885,52,Ind.,stec,2012,181,2
13886,52,Mich.,stec,2012,285,3
13887,52,Ohio,stec,2012,238,3
13888,52,Wis.,stec,2012,254,4
13889,52,W.N. CENTRAL,stec,2012,1025,4
13890,52,Iowa,stec,2012,181,0
13891,52,Kans.,stec,2012,97,1
13892,52,Minn.,stec,2012,258,1
13893,52,Mo.,stec,2012,308,2
13894,52,Nebr.,stec,2012,102,0
13895,52,N. Dak.,stec,2012,32,0
13896,52,S. Dak.,stec,2012,47,0
13897,52,S. ATLANTIC,stec,2012,610,16
13898,52,Del.,stec,2012,13,0
13899,52,D.C.,stec,2012,8,0
13900,52,Fla.,stec,2012,93,1
13901,52,Ga.,stec,2012,136,4
13902,52,Md.,stec,2012,74,1
13903,52,N.C.,stec,2012,162,5
13904,52,S.C.,stec,2012,25,0
13905,52,Va.,stec,2012,81,3
13906,52,W. Va.,stec,2012,18,2
13907,52,E.S. CENTRAL,stec,2012,308,4
13908,52,Ala.,stec,2012,64,0
13909,52,Ky.,stec,2012,87,0
13910,52,Miss.,stec,2012,30,3
13911,52,Tenn.,stec,2012,127,1
13912,52,W.S. CENTRAL,stec,2012,705,126
13913,52,Ark.,stec,2012,69,10
13914,52,La.,stec,2012,27,0
13915,52,Okla.,stec,2012,110,11
13916,52,Tex.,stec,2012,499,105
13917,52,MOUNTAIN,stec,2012,723,3
13918,52,Ariz.,stec,2012,141,1
13919,52,Colo.,stec,2012,175,0
13920,52,Idaho,stec,2012,139,0
13921,52,Mont.,stec,2012,44,0
13922,52,Nev.,stec,2012,37,0
13923,52,N. Mex.,stec,2012,55,1
13924,52,Utah,stec,2012,107,1
13925,52,Wyo.,stec,2012,25,0
13926,52,PACIFIC,stec,2012,1029,23
13928,52,Calif.,stec,2012,585,9
13930,52,Oreg.,stec,2012,192,0
13931,52,Wash.,stec,2012,232,14
6902,52,UNITED STATES,grd,2012,15178,380
6903,52,NEW ENGLAND,grd,2012,1436,28
6904,52,Conn.,grd,2012,223,3
6905,52,Maine,grd,2012,169,3
6906,52,Mass.,grd,2012,698,10
6907,52,N.H.,grd,2012,105,4
6908,52,R.I.,grd,2012,58,2
6909,52,Vt.,grd,2012,183,6
6910,52,MID. ATLANTIC,grd,2012,2928,89
6911,52,N.J.,grd,2012,423,2
6912,52,N.Y. (Upstate),grd,2012,975,67
6913,52,N.Y. City,grd,2012,872,9
6914,52,Pa.,grd,2012,658,11
6915,52,E.N. CENTRAL,grd,2012,2203,25
6916,52,Ill.,grd,2012,347,7
6917,52,Ind.,grd,2012,227,0
6918,52,Mich.,grd,2012,547,6
6919,52,Ohio,grd,2012,578,9
6920,52,Wis.,grd,2012,504,3
6921,52,W.N. CENTRAL,grd,2012,1726,34
6922,52,Iowa,grd,2012,251,2
6923,52,Kans.,grd,2012,133,4
6924,52,Minn.,grd,2012,610,13
6925,52,Mo.,grd,2012,330,12
6926,52,Nebr.,grd,2012,194,2
6927,52,N. Dak.,grd,2012,64,1
6928,52,S. Dak.,grd,2012,144,0
6929,52,S. ATLANTIC,grd,2012,2438,57
6930,52,Del.,grd,2012,24,0
6931,52,D.C.,grd,2012,77,1
6932,52,Fla.,grd,2012,1095,24
6933,52,Ga.,grd,2012,544,8
6934,52,Md.,grd,2012,239,2
6936,52,S.C.,grd,2012,128,4
6937,52,Va.,grd,2012,272,16
6938,52,W. Va.,grd,2012,59,2
6939,52,E.S. CENTRAL,grd,2012,178,3
6940,52,Ala.,grd,2012,178,3
6944,52,W.S. CENTRAL,grd,2012,332,10
6945,52,Ark.,grd,2012,108,8
6946,52,La.,grd,2012,224,2
6947,52,Okla.,grd,2012,0,0
6949,52,MOUNTAIN,grd,2012,1199,13
6950,52,Ariz.,grd,2012,113,1
6951,52,Colo.,grd,2012,356,0
6952,52,Idaho,grd,2012,153,2
6953,52,Mont.,grd,2012,67,0
6954,52,Nev.,grd,2012,91,1
6955,52,N. Mex.,grd,2012,95,2
6956,52,Utah,grd,2012,287,7
6957,52,Wyo.,grd,2012,37,0
6958,52,PACIFIC,grd,2012,2738,121
6960,52,Calif.,grd,2012,1715,48
6962,52,Oreg.,grd,2012,381,8
6963,52,Wash.,grd,2012,512,61
10386,52,UNITED STATES,lgn,2012,3688,134
10387,52,NEW ENGLAND,lgn,2012,308,12
10388,52,Conn.,lgn,2012,55,1
10389,52,Maine,lgn,2012,18,0
10390,52,Mass.,lgn,2012,173,4
10391,52,N.H.,lgn,2012,19,1
10392,52,R.I.,lgn,2012,31,6
10393,52,Vt.,lgn,2012,12,0
10394,52,MID. ATLANTIC,lgn,2012,975,40
10395,52,N.J.,lgn,2012,173,2
10396,52,N.Y. (Upstate),lgn,2012,325,33
10397,52,N.Y. City,lgn,2012,177,2
10398,52,Pa.,lgn,2012,300,3
10399,52,E.N. CENTRAL,lgn,2012,847,14
10400,52,Ill.,lgn,2012,226,3
10401,52,Ind.,lgn,2012,54,3
10402,52,Mich.,lgn,2012,178,2
10403,52,Ohio,lgn,2012,288,4
10404,52,Wis.,lgn,2012,101,2
10405,52,W.N. CENTRAL,lgn,2012,171,0
10406,52,Iowa,lgn,2012,13,0
10407,52,Kans.,lgn,2012,16,0
10408,52,Minn.,lgn,2012,51,0
10409,52,Mo.,lgn,2012,68,0
10410,52,Nebr.,lgn,2012,11,0
10411,52,N. Dak.,lgn,2012,3,0
10412,52,S. Dak.,lgn,2012,9,0
10413,52,S. ATLANTIC,lgn,2012,613,9
10414,52,Del.,lgn,2012,17,0
10416,52,Fla.,lgn,2012,213,3
10417,52,Ga.,lgn,2012,56,2
10418,52,Md.,lgn,2012,123,2
10419,52,N.C.,lgn,2012,65,0
10420,52,S.C.,lgn,2012,26,0
10421,52,Va.,lgn,2012,76,2
10422,52,W. Va.,lgn,2012,37,0
10423,52,E.S. CENTRAL,lgn,2012,137,4
10424,52,Ala.,lgn,2012,20,0
10425,52,Ky.,lgn,2012,43,3
10426,52,Miss.,lgn,2012,17,1
10427,52,Tenn.,lgn,2012,57,0
10428,52,W.S. CENTRAL,lgn,2012,229,39
10429,52,Ark.,lgn,2012,20,3
10430,52,La.,lgn,2012,29,1
10431,52,Okla.,lgn,2012,22,8
10432,52,Tex.,lgn,2012,158,27
10433,52,MOUNTAIN,lgn,2012,135,0
10434,52,Ariz.,lgn,2012,44,0
10435,52,Colo.,lgn,2012,24,0
10436,52,Idaho,lgn,2012,5,0
10437,52,Mont.,lgn,2012,4,0
10438,52,Nev.,lgn,2012,18,0
10439,52,N. Mex.,lgn,2012,9,0
10440,52,Utah,lgn,2012,27,0
10441,52,Wyo.,lgn,2012,4,0
10442,52,PACIFIC,lgn,2012,273,16
10444,52,Calif.,lgn,2012,219,9
10446,52,Oreg.,lgn,2012,22,0
10447,52,Wash.,lgn,2012,27,7
13870,52,UNITED STATES,salm,2012,53799,1088
13871,52,NEW ENGLAND,salm,2012,1993,23
13872,52,Conn.,salm,2012,444,2
13873,52,Maine,salm,2012,161,9
13874,52,Mass.,salm,2012,1036,9
13875,52,N.H.,salm,2012,156,2
13876,52,R.I.,salm,2012,108,1
13877,52,Vt.,salm,2012,88,0
13878,52,MID. ATLANTIC,salm,2012,5417,138
13879,52,N.J.,salm,2012,1147,8
13880,52,N.Y. (Upstate),salm,2012,1395,74
13881,52,N.Y. City,salm,2012,1180,13
13882,52,Pa.,salm,2012,1695,43
13883,52,E.N. CENTRAL,salm,2012,5896,60
13884,52,Ill.,salm,2012,1970,27
13885,52,Ind.,salm,2012,781,6
13886,52,Mich.,salm,2012,995,8
13887,52,Ohio,salm,2012,1268,10
13888,52,Wis.,salm,2012,882,9
13889,52,W.N. CENTRAL,salm,2012,3554,36
13890,52,Iowa,salm,2012,622,10
13891,52,Kans.,salm,2012,491,2
13892,52,Minn.,salm,2012,781,11
13893,52,Mo.,salm,2012,1071,7
13894,52,Nebr.,salm,2012,353,5
13895,52,N. Dak.,salm,2012,66,1
13896,52,S. Dak.,salm,2012,170,0
13897,52,S. ATLANTIC,salm,2012,15344,215
13898,52,Del.,salm,2012,148,1
13899,52,D.C.,salm,2012,70,1
13900,52,Fla.,salm,2012,6523,88
13901,52,Ga.,salm,2012,2637,17
13902,52,Md.,salm,2012,951,4
13903,52,N.C.,salm,2012,2200,67
13904,52,S.C.,salm,2012,1452,3
13905,52,Va.,salm,2012,1144,26
13906,52,W. Va.,salm,2012,219,8
13907,52,E.S. CENTRAL,salm,2012,4229,31
13908,52,Ala.,salm,2012,1150,9
13909,52,Ky.,salm,2012,732,4
13910,52,Miss.,salm,2012,1246,11
13911,52,Tenn.,salm,2012,1101,7
13912,52,W.S. CENTRAL,salm,2012,8697,400
13913,52,Ark.,salm,2012,1404,23
13914,52,La.,salm,2012,1544,16
13915,52,Okla.,salm,2012,759,32
13916,52,Tex.,salm,2012,4990,329
13917,52,MOUNTAIN,salm,2012,2465,23
13918,52,Ariz.,salm,2012,859,9
13919,52,Colo.,salm,2012,509,0
13920,52,Idaho,salm,2012,134,3
13921,52,Mont.,salm,2012,109,2
13922,52,Nev.,salm,2012,185,2
13923,52,N. Mex.,salm,2012,334,2
13924,52,Utah,salm,2012,260,4
13925,52,Wyo.,salm,2012,75,1
13926,52,PACIFIC,salm,2012,6204,162
13928,52,Calif.,salm,2012,4561,115
13930,52,Oreg.,salm,2012,401,5
13931,52,Wash.,salm,2012,842,40
17354,52,UNITED STATES,shig,2012,15283,378
17355,52,NEW ENGLAND,shig,2012,212,5
17356,52,Conn.,shig,2012,46,3
17357,52,Maine,shig,2012,7,0
17358,52,Mass.,shig,2012,131,1
17359,52,N.H.,shig,2012,8,0
17360,52,R.I.,shig,2012,15,1
17361,52,Vt.,shig,2012,5,0
17362,52,MID. ATLANTIC,shig,2012,2478,75
17363,52,N.J.,shig,2012,952,7
17364,52,N.Y. (Upstate),shig,2012,828,61
17365,52,N.Y. City,shig,2012,564,4
17366,52,Pa.,shig,2012,134,3
17367,52,E.N. CENTRAL,shig,2012,2568,39
17368,52,Ill.,shig,2012,280,2
17369,52,Ind.,shig,2012,161,0
17370,52,Mich.,shig,2012,251,3
17371,52,Ohio,shig,2012,1749,33
17372,52,Wis.,shig,2012,127,1
17373,52,W.N. CENTRAL,shig,2012,973,15
17374,52,Iowa,shig,2012,91,1
17375,52,Kans.,shig,2012,130,4
17376,52,Minn.,shig,2012,390,9
17377,52,Mo.,shig,2012,71,0
17378,52,Nebr.,shig,2012,272,0
17379,52,N. Dak.,shig,2012,8,1
17380,52,S. Dak.,shig,2012,11,0
17381,52,S. ATLANTIC,shig,2012,2903,26
17382,52,Del.,shig,2012,22,0
17383,52,D.C.,shig,2012,26,0
17384,52,Fla.,shig,2012,1702,11
17385,52,Ga.,shig,2012,660,8
17386,52,Md.,shig,2012,222,0
17387,52,N.C.,shig,2012,136,3
17388,52,S.C.,shig,2012,37,2
17389,52,Va.,shig,2012,91,2
17390,52,W. Va.,shig,2012,7,0
17391,52,E.S. CENTRAL,shig,2012,1250,17
17392,52,Ala.,shig,2012,332,3
17393,52,Ky.,shig,2012,426,5
17394,52,Miss.,shig,2012,285,4
17395,52,Tenn.,shig,2012,207,5
17396,52,W.S. CENTRAL,shig,2012,2780,159
17397,52,Ark.,shig,2012,96,3
17398,52,La.,shig,2012,215,1
17399,52,Okla.,shig,2012,543,60
17400,52,Tex.,shig,2012,1926,95
17401,52,MOUNTAIN,shig,2012,789,4
17402,52,Ariz.,shig,2012,444,3
17403,52,Colo.,shig,2012,123,0
17404,52,Idaho,shig,2012,9,0
17405,52,Mont.,shig,2012,11,0
17406,52,Nev.,shig,2012,55,0
17407,52,N. Mex.,shig,2012,108,1
17408,52,Utah,shig,2012,34,0
17409,52,Wyo.,shig,2012,5,0
17410,52,PACIFIC,shig,2012,1330,38
17412,52,Calif.,shig,2012,1071,24
17414,52,Oreg.,shig,2012,92,1
17415,52,Wash.,shig,2012,133,11
3351,51,UNITED STATES,crypto,2012,7792,105
3352,51,NEW ENGLAND,crypto,2012,390,4
3353,51,Conn.,crypto,2012,40,0
3354,51,Maine,crypto,2012,58,0
3355,51,Mass.,crypto,2012,155,2
3356,51,N.H.,crypto,2012,54,2
3357,51,R.I.,crypto,2012,16,0
3358,51,Vt.,crypto,2012,67,0
3359,51,MID. ATLANTIC,crypto,2012,787,14
3360,51,N.J.,crypto,2012,42,1
3361,51,N.Y. (Upstate),crypto,2012,219,2
3362,51,N.Y. City,crypto,2012,123,1
3363,51,Pa.,crypto,2012,403,10
3364,51,E.N. CENTRAL,crypto,2012,1840,27
3365,51,Ill.,crypto,2012,172,0
3366,51,Ind.,crypto,2012,159,4
3367,51,Mich.,crypto,2012,351,5
3368,51,Ohio,crypto,2012,561,13
3369,51,Wis.,crypto,2012,597,5
3370,51,W.N. CENTRAL,crypto,2012,1338,15
3371,51,Iowa,crypto,2012,326,3
3372,51,Kans.,crypto,2012,121,1
3373,51,Minn.,crypto,2012,347,6
3374,51,Mo.,crypto,2012,233,4
3375,51,Nebr.,crypto,2012,163,1
3376,51,N. Dak.,crypto,2012,35,0
3377,51,S. Dak.,crypto,2012,113,0
3378,51,S. ATLANTIC,crypto,2012,1112,22
3379,51,Del.,crypto,2012,15,0
3381,51,Fla.,crypto,2012,454,13
3382,51,Ga.,crypto,2012,254,6
3383,51,Md.,crypto,2012,86,1
3384,51,N.C.,crypto,2012,86,0
3385,51,S.C.,crypto,2012,69,1
3386,51,Va.,crypto,2012,137,1
3387,51,W. Va.,crypto,2012,11,0
3388,51,E.S. CENTRAL,crypto,2012,281,4
3389,51,Ala.,crypto,2012,109,4
3390,51,Ky.,crypto,2012,60,0
3391,51,Miss.,crypto,2012,40,0
3392,51,Tenn.,crypto,2012,72,0
3393,51,W.S. CENTRAL,crypto,2012,550,7
3394,51,Ark.,crypto,2012,40,0
3395,51,La.,crypto,2012,152,3
3396,51,Okla.,crypto,2012,84,1
3397,51,Tex.,crypto,2012,274,3
3398,51,MOUNTAIN,crypto,2012,823,6
3399,51,Ariz.,crypto,2012,46,1
3400,51,Colo.,crypto,2012,102,1
3401,51,Idaho,crypto,2012,265,2
3402,51,Mont.,crypto,2012,68,0
3403,51,Nev.,crypto,2012,14,0
3404,51,N. Mex.,crypto,2012,94,1
3405,51,Utah,crypto,2012,200,1
3406,51,Wyo.,crypto,2012,34,0
3407,51,PACIFIC,crypto,2012,671,6
3409,51,Calif.,crypto,2012,361,3
3411,51,Oreg.,crypto,2012,213,2
3412,51,Wash.,crypto,2012,85,1
13803,51,UNITED STATES,stec,2012,6247,90
13804,51,NEW ENGLAND,stec,2012,205,5
13805,51,Conn.,stec,2012,48,2
13806,51,Maine,stec,2012,20,1
13807,51,Mass.,stec,2012,95,2
13808,51,N.H.,stec,2012,23,0
13809,51,R.I.,stec,2012,2,0
13810,51,Vt.,stec,2012,17,0
13811,51,MID. ATLANTIC,stec,2012,658,13
13812,51,N.J.,stec,2012,137,3
13813,51,N.Y. (Upstate),stec,2012,229,5
13814,51,N.Y. City,stec,2012,85,1
13815,51,Pa.,stec,2012,207,4
13816,51,E.N. CENTRAL,stec,2012,1160,22
13817,51,Ill.,stec,2012,214,4
13818,51,Ind.,stec,2012,179,1
13819,51,Mich.,stec,2012,282,5
13820,51,Ohio,stec,2012,235,11
13821,51,Wis.,stec,2012,250,1
13822,51,W.N. CENTRAL,stec,2012,1021,7
13823,51,Iowa,stec,2012,181,1
13824,51,Kans.,stec,2012,96,0
13825,51,Minn.,stec,2012,257,2
13826,51,Mo.,stec,2012,306,4
13827,51,Nebr.,stec,2012,102,0
13828,51,N. Dak.,stec,2012,32,0
13829,51,S. Dak.,stec,2012,47,0
13830,51,S. ATLANTIC,stec,2012,594,3
13831,51,Del.,stec,2012,13,0
13832,51,D.C.,stec,2012,8,0
13833,51,Fla.,stec,2012,92,1
13834,51,Ga.,stec,2012,132,0
13835,51,Md.,stec,2012,73,0
13836,51,N.C.,stec,2012,157,2
13837,51,S.C.,stec,2012,25,0
13838,51,Va.,stec,2012,78,0
13839,51,W. Va.,stec,2012,16,0
13840,51,E.S. CENTRAL,stec,2012,304,9
13841,51,Ala.,stec,2012,64,2
13842,51,Ky.,stec,2012,87,0
13843,51,Miss.,stec,2012,27,2
13844,51,Tenn.,stec,2012,126,5
13845,51,W.S. CENTRAL,stec,2012,579,12
13846,51,Ark.,stec,2012,59,1
13847,51,La.,stec,2012,27,0
13848,51,Okla.,stec,2012,99,5
13849,51,Tex.,stec,2012,394,6
13850,51,MOUNTAIN,stec,2012,720,6
13851,51,Ariz.,stec,2012,140,2
13852,51,Colo.,stec,2012,175,1
13853,51,Idaho,stec,2012,139,1
13854,51,Mont.,stec,2012,44,0
13855,51,Nev.,stec,2012,37,0
13856,51,N. Mex.,stec,2012,54,1
13857,51,Utah,stec,2012,106,1
13858,51,Wyo.,stec,2012,25,0
13859,51,PACIFIC,stec,2012,1006,13
13861,51,Calif.,stec,2012,576,7
13863,51,Oreg.,stec,2012,192,3
13864,51,Wash.,stec,2012,218,3
6835,51,UNITED STATES,grd,2012,14798,279
6836,51,NEW ENGLAND,grd,2012,1408,22
6837,51,Conn.,grd,2012,220,4
6838,51,Maine,grd,2012,166,1
6839,51,Mass.,grd,2012,688,13
6840,51,N.H.,grd,2012,101,1
6841,51,R.I.,grd,2012,56,1
6842,51,Vt.,grd,2012,177,2
6843,51,MID. ATLANTIC,grd,2012,2839,51
6844,51,N.J.,grd,2012,421,9
6845,51,N.Y. (Upstate),grd,2012,908,9
6846,51,N.Y. City,grd,2012,863,18
6847,51,Pa.,grd,2012,647,15
6848,51,E.N. CENTRAL,grd,2012,2178,28
6849,51,Ill.,grd,2012,340,2
6850,51,Ind.,grd,2012,227,7
6851,51,Mich.,grd,2012,541,7
6852,51,Ohio,grd,2012,569,8
6853,51,Wis.,grd,2012,501,4
6854,51,W.N. CENTRAL,grd,2012,1692,22
6855,51,Iowa,grd,2012,249,3
6856,51,Kans.,grd,2012,129,1
6857,51,Minn.,grd,2012,597,9
6858,51,Mo.,grd,2012,318,7
6859,51,Nebr.,grd,2012,192,2
6860,51,N. Dak.,grd,2012,63,0
6861,51,S. Dak.,grd,2012,144,0
6862,51,S. ATLANTIC,grd,2012,2381,52
6863,51,Del.,grd,2012,24,0
6864,51,D.C.,grd,2012,76,0
6865,51,Fla.,grd,2012,1071,26
6866,51,Ga.,grd,2012,536,7
6867,51,Md.,grd,2012,237,5
6869,51,S.C.,grd,2012,124,2
6870,51,Va.,grd,2012,256,9
6871,51,W. Va.,grd,2012,57,3
6872,51,E.S. CENTRAL,grd,2012,175,9
6873,51,Ala.,grd,2012,175,9
6877,51,W.S. CENTRAL,grd,2012,322,3
6878,51,Ark.,grd,2012,100,0
6879,51,La.,grd,2012,222,3
6880,51,Okla.,grd,2012,0,0
6882,51,MOUNTAIN,grd,2012,1186,19
6883,51,Ariz.,grd,2012,112,1
6884,51,Colo.,grd,2012,356,2
6885,51,Idaho,grd,2012,151,3
6886,51,Mont.,grd,2012,67,1
6887,51,Nev.,grd,2012,90,4
6888,51,N. Mex.,grd,2012,93,3
6889,51,Utah,grd,2012,280,5
6890,51,Wyo.,grd,2012,37,0
6891,51,PACIFIC,grd,2012,2617,73
6893,51,Calif.,grd,2012,1667,48
6895,51,Oreg.,grd,2012,373,12
6896,51,Wash.,grd,2012,451,11
10319,51,UNITED STATES,lgn,2012,3554,58
10320,51,NEW ENGLAND,lgn,2012,296,8
10321,51,Conn.,lgn,2012,54,4
10322,51,Maine,lgn,2012,18,0
10323,51,Mass.,lgn,2012,169,3
10324,51,N.H.,lgn,2012,18,0
10325,51,R.I.,lgn,2012,25,0
10326,51,Vt.,lgn,2012,12,1
10327,51,MID. ATLANTIC,lgn,2012,935,9
10328,51,N.J.,lgn,2012,171,3
10329,51,N.Y. (Upstate),lgn,2012,292,1
10330,51,N.Y. City,lgn,2012,175,2
10331,51,Pa.,lgn,2012,297,3
10332,51,E.N. CENTRAL,lgn,2012,833,15
10333,51,Ill.,lgn,2012,223,4
10334,51,Ind.,lgn,2012,51,3
10335,51,Mich.,lgn,2012,176,4
10336,51,Ohio,lgn,2012,284,4
10337,51,Wis.,lgn,2012,99,0
10338,51,W.N. CENTRAL,lgn,2012,171,2
10339,51,Iowa,lgn,2012,13,0
10340,51,Kans.,lgn,2012,16,0
10341,51,Minn.,lgn,2012,51,0
10342,51,Mo.,lgn,2012,68,2
10343,51,Nebr.,lgn,2012,11,0
10344,51,N. Dak.,lgn,2012,3,0
10345,51,S. Dak.,lgn,2012,9,0
10346,51,S. ATLANTIC,lgn,2012,604,8
10347,51,Del.,lgn,2012,17,0
10349,51,Fla.,lgn,2012,210,3
10350,51,Ga.,lgn,2012,54,1
10351,51,Md.,lgn,2012,121,3
10352,51,N.C.,lgn,2012,65,0
10353,51,S.C.,lgn,2012,26,0
10354,51,Va.,lgn,2012,74,0
10355,51,W. Va.,lgn,2012,37,1
10356,51,E.S. CENTRAL,lgn,2012,133,1
10357,51,Ala.,lgn,2012,20,0
10358,51,Ky.,lgn,2012,40,0
10359,51,Miss.,lgn,2012,16,0
10360,51,Tenn.,lgn,2012,57,1
10361,51,W.S. CENTRAL,lgn,2012,190,4
10362,51,Ark.,lgn,2012,17,0
10363,51,La.,lgn,2012,28,2
10364,51,Okla.,lgn,2012,14,0
10365,51,Tex.,lgn,2012,131,2
10366,51,MOUNTAIN,lgn,2012,135,5
10367,51,Ariz.,lgn,2012,44,2
10368,51,Colo.,lgn,2012,24,1
10369,51,Idaho,lgn,2012,5,0
10370,51,Mont.,lgn,2012,4,0
10371,51,Nev.,lgn,2012,18,1
10372,51,N. Mex.,lgn,2012,9,0
10373,51,Utah,lgn,2012,27,1
10374,51,Wyo.,lgn,2012,4,0
10375,51,PACIFIC,lgn,2012,257,6
10377,51,Calif.,lgn,2012,210,3
10379,51,Oreg.,lgn,2012,22,2
10380,51,Wash.,lgn,2012,20,1
13803,51,UNITED STATES,salm,2012,52711,700
13804,51,NEW ENGLAND,salm,2012,1970,31
13805,51,Conn.,salm,2012,442,5
13806,51,Maine,salm,2012,152,3
13807,51,Mass.,salm,2012,1027,19
13808,51,N.H.,salm,2012,154,3
13809,51,R.I.,salm,2012,107,0
13810,51,Vt.,salm,2012,88,1
13811,51,MID. ATLANTIC,salm,2012,5279,68
13812,51,N.J.,salm,2012,1139,7
13813,51,N.Y. (Upstate),salm,2012,1321,22
13814,51,N.Y. City,salm,2012,1167,10
13815,51,Pa.,salm,2012,1652,29
13816,51,E.N. CENTRAL,salm,2012,5836,65
13817,51,Ill.,salm,2012,1943,16
13818,51,Ind.,salm,2012,775,3
13819,51,Mich.,salm,2012,987,20
13820,51,Ohio,salm,2012,1258,13
13821,51,Wis.,salm,2012,873,13
13822,51,W.N. CENTRAL,salm,2012,3518,37
13823,51,Iowa,salm,2012,612,7
13824,51,Kans.,salm,2012,489,7
13825,51,Minn.,salm,2012,770,6
13826,51,Mo.,salm,2012,1064,5
13827,51,Nebr.,salm,2012,348,9
13828,51,N. Dak.,salm,2012,65,0
13829,51,S. Dak.,salm,2012,170,3
13830,51,S. ATLANTIC,salm,2012,15129,173
13831,51,Del.,salm,2012,147,3
13832,51,D.C.,salm,2012,69,1
13833,51,Fla.,salm,2012,6435,105
13834,51,Ga.,salm,2012,2620,10
13835,51,Md.,salm,2012,947,6
13836,51,N.C.,salm,2012,2133,4
13837,51,S.C.,salm,2012,1449,18
13838,51,Va.,salm,2012,1118,24
13839,51,W. Va.,salm,2012,211,2
13840,51,E.S. CENTRAL,salm,2012,4198,36
13841,51,Ala.,salm,2012,1141,15
13842,51,Ky.,salm,2012,728,3
13843,51,Miss.,salm,2012,1235,2
13844,51,Tenn.,salm,2012,1094,16
13845,51,W.S. CENTRAL,salm,2012,8297,134
13846,51,Ark.,salm,2012,1381,12
13847,51,La.,salm,2012,1528,9
13848,51,Okla.,salm,2012,727,7
13849,51,Tex.,salm,2012,4661,106
13850,51,MOUNTAIN,salm,2012,2442,34
13851,51,Ariz.,salm,2012,850,23
13852,51,Colo.,salm,2012,509,1
13853,51,Idaho,salm,2012,131,0
13854,51,Mont.,salm,2012,107,3
13855,51,Nev.,salm,2012,183,1
13856,51,N. Mex.,salm,2012,332,4
13857,51,Utah,salm,2012,256,2
13858,51,Wyo.,salm,2012,74,0
13859,51,PACIFIC,salm,2012,6042,122
13861,51,Calif.,salm,2012,4446,100
13863,51,Oreg.,salm,2012,396,6
13864,51,Wash.,salm,2012,802,13
