rowid,week,location,pathogen,year,num_cases,current_week
6916,52,Ill.,stec,2015,179,1
6917,52,Ind.,stec,2015,136,0
6918,52,Mich.,stec,2015,124,0
6919,52,Ohio,stec,2015,262,4
6920,52,Wis.,stec,2015,226,1
6921,52,W.N. CENTRAL,stec,2015,1031,7
6922,52,Iowa,stec,2015,164,1
6923,52,Kans.,stec,2015,121,0
6924,52,Minn.,stec,2015,268,0
6925,52,Mo.,stec,2015,244,4
6926,52,Nebr.,stec,2015,128,0
6927,52,N. Dak.,stec,2015,44,0
6928,52,S. Dak.,stec,2015,62,2
6929,52,S. ATLANTIC,stec,2015,583,10
6930,52,Del.,stec,2015,5,0
6931,52,D.C.,stec,2015,5,0
6932,52,Fla.,stec,2015,135,5
6933,52,Ga.,stec,2015,107,0
6934,52,Md.,stec,2015,85,1
6935,52,N.C.,stec,2015,78,1
6936,52,S.C.,stec,2015,38,0
6937,52,Va.,stec,2015,107,3
6938,52,W. Va.,stec,2015,23,0
6939,52,E.S. CENTRAL,stec,2015,302,6
6940,52,Ala.,stec,2015,41,1
6941,52,Ky.,stec,2015,74,1
6942,52,Miss.,stec,2015,22,1
6943,52,Tenn.,stec,2015,165,3
6944,52,W.S. CENTRAL,stec,2015,904,92
6945,52,Ark.,stec,2015,85,6
6946,52,La.,stec,2015,45,0
6947,52,Okla.,stec,2015,164,33
6948,52,Tex.,stec,2015,610,53
6949,52,MOUNTAIN,stec,2015,807,11
6950,52,Ariz.,stec,2015,128,3
6951,52,Colo.,stec,2015,207,4
6952,52,Idaho,stec,2015,157,0
6953,52,Mont.,stec,2015,85,1
6954,52,Nev.,stec,2015,59,1
6955,52,N. Mex.,stec,2015,36,1
6956,52,Utah,stec,2015,97,1
6957,52,Wyo.,stec,2015,38,0
6958,52,PACIFIC,stec,2015,1591,399
6960,52,Calif.,stec,2015,926,11
6962,52,Oreg.,stec,2015,229,1
6963,52,Wash.,stec,2015,386,386
13870,52,UNITED STATES,grd,2015,14485,873
13871,52,NEW ENGLAND,grd,2015,1151,22
13872,52,Conn.,grd,2015,215,1
13873,52,Maine,grd,2015,116,4
13874,52,Mass.,grd,2015,678,14
13875,52,N.H.,grd,2015,102,0
13876,52,R.I.,grd,2015,40,3
13878,52,MID. ATLANTIC,grd,2015,2835,63
13879,52,N.J.,grd,2015,443,12
13880,52,N.Y. (Upstate),grd,2015,860,33
13881,52,N.Y. City,grd,2015,871,13
13882,52,Pa.,grd,2015,661,5
13883,52,E.N. CENTRAL,grd,2015,1493,17
13885,52,Ind.,grd,2015,178,3
13886,52,Mich.,grd,2015,444,1
13887,52,Ohio,grd,2015,383,8
13888,52,Wis.,grd,2015,488,5
13889,52,W.N. CENTRAL,grd,2015,1487,16
13890,52,Iowa,grd,2015,213,3
13891,52,Kans.,grd,2015,108,3
13892,52,Minn.,grd,2015,617,5
13893,52,Mo.,grd,2015,251,2
13894,52,Nebr.,grd,2015,131,2
13895,52,N. Dak.,grd,2015,39,0
13896,52,S. Dak.,grd,2015,128,1
13897,52,S. ATLANTIC,grd,2015,2634,73
13898,52,Del.,grd,2015,28,0
13899,52,D.C.,grd,2015,121,3
13900,52,Fla.,grd,2015,1038,27
13901,52,Ga.,grd,2015,736,9
13902,52,Md.,grd,2015,251,4
13904,52,S.C.,grd,2015,125,2
13905,52,Va.,grd,2015,269,26
13906,52,W. Va.,grd,2015,66,2
13907,52,E.S. CENTRAL,grd,2015,188,0
13908,52,Ala.,grd,2015,188,0
13912,52,W.S. CENTRAL,grd,2015,352,14
13913,52,Ark.,grd,2015,119,12
13914,52,La.,grd,2015,233,2
13917,52,MOUNTAIN,grd,2015,1128,21
13918,52,Ariz.,grd,2015,143,0
13919,52,Colo.,grd,2015,370,13
13920,52,Idaho,grd,2015,161,2
13921,52,Mont.,grd,2015,93,1
13922,52,Nev.,grd,2015,53,0
13923,52,N. Mex.,grd,2015,77,3
13924,52,Utah,grd,2015,196,2
13925,52,Wyo.,grd,2015,35,0
13926,52,PACIFIC,grd,2015,3217,647
13928,52,Calif.,grd,2015,2150,37
13930,52,Oreg.,grd,2015,334,8
13931,52,Wash.,grd,2015,601,601
17354,52,UNITED STATES,lgn,2015,6079,175
17355,52,NEW ENGLAND,lgn,2015,306,6
17356,52,Conn.,lgn,2015,57,1
17357,52,Maine,lgn,2015,16,0
17358,52,Mass.,lgn,2015,162,4
17359,52,N.H.,lgn,2015,32,1
17360,52,R.I.,lgn,2015,21,0
17361,52,Vt.,lgn,2015,18,0
17362,52,MID. ATLANTIC,lgn,2015,1464,18
17363,52,N.J.,lgn,2015,214,0
17364,52,N.Y. (Upstate),lgn,2015,433,11
17365,52,N.Y. City,lgn,2015,437,3
17366,52,Pa.,lgn,2015,380,4
17367,52,E.N. CENTRAL,lgn,2015,1434,9
17368,52,Ill.,lgn,2015,315,2
17369,52,Ind.,lgn,2015,177,0
17370,52,Mich.,lgn,2015,251,4
17371,52,Ohio,lgn,2015,572,2
17372,52,Wis.,lgn,2015,119,1
17373,52,W.N. CENTRAL,lgn,2015,299,4
17374,52,Iowa,lgn,2015,36,0
17375,52,Kans.,lgn,2015,31,0
17376,52,Minn.,lgn,2015,51,1
17377,52,Mo.,lgn,2015,148,2
17378,52,Nebr.,lgn,2015,18,0
17379,52,N. Dak.,lgn,2015,5,0
17380,52,S. Dak.,lgn,2015,10,1
17381,52,S. ATLANTIC,lgn,2015,1027,30
17382,52,Del.,lgn,2015,24,0
17383,52,D.C.,lgn,2015,13,0
17384,52,Fla.,lgn,2015,306,8
17385,52,Ga.,lgn,2015,121,2
17386,52,Md.,lgn,2015,153,2
17387,52,N.C.,lgn,2015,177,9
17388,52,S.C.,lgn,2015,59,1
17389,52,Va.,lgn,2015,139,6
17390,52,W. Va.,lgn,2015,35,2
17391,52,E.S. CENTRAL,lgn,2015,303,2
17392,52,Ala.,lgn,2015,59,0
17393,52,Ky.,lgn,2015,87,0
17394,52,Miss.,lgn,2015,38,1
17395,52,Tenn.,lgn,2015,119,1
17396,52,W.S. CENTRAL,lgn,2015,419,32
17397,52,Ark.,lgn,2015,37,1
17398,52,La.,lgn,2015,42,0
17399,52,Okla.,lgn,2015,48,10
17400,52,Tex.,lgn,2015,292,21
17401,52,MOUNTAIN,lgn,2015,265,4
17402,52,Ariz.,lgn,2015,93,0
17403,52,Colo.,lgn,2015,74,3
17404,52,Idaho,lgn,2015,13,0
17405,52,Mont.,lgn,2015,8,0
17406,52,Nev.,lgn,2015,25,0
17407,52,N. Mex.,lgn,2015,17,0
17408,52,Utah,lgn,2015,31,1
17409,52,Wyo.,lgn,2015,4,0
17410,52,PACIFIC,lgn,2015,562,70
17412,52,Calif.,lgn,2015,453,14
17414,52,Oreg.,lgn,2015,47,0
17415,52,Wash.,lgn,2015,56,56
3418,52,UNITED STATES,salm,2015,55108,2254
3419,52,NEW ENGLAND,salm,2015,2103,72
3420,52,Conn.,salm,2015,434,5
3421,52,Maine,salm,2015,123,3
3422,52,Mass.,salm,2015,1153,17
3423,52,N.H.,salm,2015,173,2
3424,52,R.I.,salm,2015,144,44
3425,52,Vt.,salm,2015,76,1
3426,52,MID. ATLANTIC,salm,2015,4975,99
3427,52,N.J.,salm,2015,1145,20
3428,52,N.Y. (Upstate),salm,2015,1312,47
3429,52,N.Y. City,salm,2015,929,13
3430,52,Pa.,salm,2015,1589,19
3431,52,E.N. CENTRAL,salm,2015,5806,72
3432,52,Ill.,salm,2015,1839,13
3433,52,Ind.,salm,2015,667,14
3434,52,Mich.,salm,2015,962,13
3435,52,Ohio,salm,2015,1359,20
3436,52,Wis.,salm,2015,979,12
3437,52,W.N. CENTRAL,salm,2015,3760,39
3438,52,Iowa,salm,2015,618,9
3439,52,Kans.,salm,2015,509,4
3440,52,Minn.,salm,2015,970,12
3441,52,Mo.,salm,2015,984,7
3442,52,Nebr.,salm,2015,309,3
3443,52,N. Dak.,salm,2015,145,2
3444,52,S. Dak.,salm,2015,225,2
3445,52,S. ATLANTIC,salm,2015,14751,296
3446,52,Del.,salm,2015,159,1
3447,52,D.C.,salm,2015,122,1
3448,52,Fla.,salm,2015,5924,102
3449,52,Ga.,salm,2015,2154,20
3450,52,Md.,salm,2015,960,6
3451,52,N.C.,salm,2015,2538,102
3452,52,S.C.,salm,2015,1514,14
3453,52,Va.,salm,2015,1181,49
3454,52,W. Va.,salm,2015,199,1
3455,52,E.S. CENTRAL,salm,2015,3648,32
3456,52,Ala.,salm,2015,1151,13
3457,52,Ky.,salm,2015,537,2
3458,52,Miss.,salm,2015,1066,12
3459,52,Tenn.,salm,2015,894,5
3460,52,W.S. CENTRAL,salm,2015,8733,476
3461,52,Ark.,salm,2015,773,19
3462,52,La.,salm,2015,1328,9
3463,52,Okla.,salm,2015,905,61
3464,52,Tex.,salm,2015,5727,387
3465,52,MOUNTAIN,salm,2015,3843,58
3466,52,Ariz.,salm,2015,1160,14
3467,52,Colo.,salm,2015,618,15
3468,52,Idaho,salm,2015,588,1
3469,52,Mont.,salm,2015,195,3
3470,52,Nev.,salm,2015,276,8
3471,52,N. Mex.,salm,2015,447,7
3472,52,Utah,salm,2015,460,7
3473,52,Wyo.,salm,2015,99,3
3474,52,PACIFIC,salm,2015,7489,1110
3476,52,Calif.,salm,2015,5562,63
3478,52,Oreg.,salm,2015,528,8
3479,52,Wash.,salm,2015,1035,1035
6902,52,UNITED STATES,shig,2015,23590,981
6903,52,NEW ENGLAND,shig,2015,265,2
6904,52,Conn.,shig,2015,57,0
6905,52,Maine,shig,2015,4,0
6906,52,Mass.,shig,2015,165,1
6907,52,N.H.,shig,2015,5,0
6908,52,R.I.,shig,2015,28,1
6909,52,Vt.,shig,2015,6,0
6910,52,MID. ATLANTIC,shig,2015,1811,35
6911,52,N.J.,shig,2015,370,8
6912,52,N.Y. (Upstate),shig,2015,335,10
6913,52,N.Y. City,shig,2015,685,7
6914,52,Pa.,shig,2015,421,10
6915,52,E.N. CENTRAL,shig,2015,2641,79
6916,52,Ill.,shig,2015,886,16
6917,52,Ind.,shig,2015,278,4
6918,52,Mich.,shig,2015,507,12
6919,52,Ohio,shig,2015,693,40
6920,52,Wis.,shig,2015,277,7
6921,52,W.N. CENTRAL,shig,2015,2658,54
6922,52,Iowa,shig,2015,683,14
6923,52,Kans.,shig,2015,150,1
6924,52,Minn.,shig,2015,299,15
6925,52,Mo.,shig,2015,1126,21
6926,52,Nebr.,shig,2015,92,2
6927,52,N. Dak.,shig,2015,24,0
6928,52,S. Dak.,shig,2015,284,1
6929,52,S. ATLANTIC,shig,2015,4341,82
6930,52,Del.,shig,2015,21,1
6931,52,D.C.,shig,2015,45,0
6932,52,Fla.,shig,2015,1737,21
6933,52,Ga.,shig,2015,1302,17
6934,52,Md.,shig,2015,234,2
6935,52,N.C.,shig,2015,381,16
6936,52,S.C.,shig,2015,287,1
6937,52,Va.,shig,2015,317,22
6938,52,W. Va.,shig,2015,17,2
6939,52,E.S. CENTRAL,shig,2015,1418,17
6940,52,Ala.,shig,2015,679,10
6941,52,Ky.,shig,2015,417,1
6942,52,Miss.,shig,2015,100,2
6943,52,Tenn.,shig,2015,222,4
6944,52,W.S. CENTRAL,shig,2015,7012,497
6945,52,Ark.,shig,2015,115,7
6946,52,La.,shig,2015,224,3
6947,52,Okla.,shig,2015,1050,124
6948,52,Tex.,shig,2015,5623,363
6949,52,MOUNTAIN,shig,2015,871,25
6950,52,Ariz.,shig,2015,549,19
6951,52,Colo.,shig,2015,110,4
6952,52,Idaho,shig,2015,31,2
6953,52,Mont.,shig,2015,14,0
6954,52,Nev.,shig,2015,44,0
6955,52,N. Mex.,shig,2015,77,0
6956,52,Utah,shig,2015,36,0
6957,52,Wyo.,shig,2015,10,0
6958,52,PACIFIC,shig,2015,2573,190
6960,52,Calif.,shig,2015,2224,35
6962,52,Oreg.,shig,2015,112,3
6963,52,Wash.,shig,2015,152,152
10319,51,UNITED STATES,crypto,2015,9370,92
10320,51,NEW ENGLAND,crypto,2015,432,3
10321,51,Conn.,crypto,2015,81,3
10322,51,Maine,crypto,2015,32,0
10323,51,Mass.,crypto,2015,208,0
10324,51,N.H.,crypto,2015,35,0
10325,51,R.I.,crypto,2015,23,0
10326,51,Vt.,crypto,2015,53,0
10327,51,MID. ATLANTIC,crypto,2015,807,10
10328,51,N.J.,crypto,2015,86,1
10329,51,N.Y. (Upstate),crypto,2015,263,3
10330,51,N.Y. City,crypto,2015,130,1
10331,51,Pa.,crypto,2015,328,5
10332,51,E.N. CENTRAL,crypto,2015,1647,14
10333,51,Ill.,crypto,2015,239,0
10334,51,Ind.,crypto,2015,186,2
10335,51,Mich.,crypto,2015,234,4
10336,51,Ohio,crypto,2015,417,6
10337,51,Wis.,crypto,2015,571,2
10338,51,W.N. CENTRAL,crypto,2015,1775,11
10339,51,Iowa,crypto,2015,364,4
10340,51,Kans.,crypto,2015,177,0
10341,51,Minn.,crypto,2015,315,3
10342,51,Mo.,crypto,2015,400,1
10343,51,Nebr.,crypto,2015,257,2
10344,51,N. Dak.,crypto,2015,17,0
10345,51,S. Dak.,crypto,2015,245,1
10346,51,S. ATLANTIC,crypto,2015,1886,14
10347,51,Del.,crypto,2015,15,0
10348,51,D.C.,crypto,2015,24,0
10349,51,Fla.,crypto,2015,846,5
10350,51,Ga.,crypto,2015,346,4
10351,51,Md.,crypto,2015,99,1
10352,51,N.C.,crypto,2015,271,0
10353,51,S.C.,crypto,2015,76,1
10354,51,Va.,crypto,2015,188,2
10355,51,W. Va.,crypto,2015,21,1
10356,51,E.S. CENTRAL,crypto,2015,660,3
10357,51,Ala.,crypto,2015,259,1
10358,51,Ky.,crypto,2015,95,0
10359,51,Miss.,crypto,2015,33,0
10360,51,Tenn.,crypto,2015,273,2
10361,51,W.S. CENTRAL,crypto,2015,979,15
10362,51,Ark.,crypto,2015,61,0
10363,51,La.,crypto,2015,130,0
10364,51,Okla.,crypto,2015,80,1
10365,51,Tex.,crypto,2015,708,14
10366,51,MOUNTAIN,crypto,2015,586,6
10367,51,Ariz.,crypto,2015,61,2
10368,51,Colo.,crypto,2015,133,3
10369,51,Idaho,crypto,2015,95,0
10370,51,Mont.,crypto,2015,38,1
10371,51,Nev.,crypto,2015,11,0
10372,51,N. Mex.,crypto,2015,51,0
10373,51,Utah,crypto,2015,169,0
10374,51,Wyo.,crypto,2015,28,0
10375,51,PACIFIC,crypto,2015,598,16
10377,51,Calif.,crypto,2015,360,8
10379,51,Oreg.,crypto,2015,207,8
10380,51,Wash.,crypto,2015,0,0
6835,51,UNITED STATES,stec,2015,6510,70
6836,51,NEW ENGLAND,stec,2015,242,0
6837,51,Conn.,stec,2015,81,0
6838,51,Maine,stec,2015,29,0
6839,51,Mass.,stec,2015,65,0
6840,51,N.H.,stec,2015,29,0
6841,51,R.I.,stec,2015,9,0
6842,51,Vt.,stec,2015,29,0
6843,51,MID. ATLANTIC,stec,2015,654,5
6844,51,N.J.,stec,2015,135,0
6845,51,N.Y. (Upstate),stec,2015,192,1
6846,51,N.Y. City,stec,2015,103,0
6847,51,Pa.,stec,2015,224,4
6848,51,E.N. CENTRAL,stec,2015,921,7
6849,51,Ill.,stec,2015,178,2
6850,51,Ind.,stec,2015,136,1
6851,51,Mich.,stec,2015,124,1
6852,51,Ohio,stec,2015,258,1
6853,51,Wis.,stec,2015,225,2
6854,51,W.N. CENTRAL,stec,2015,1024,9
6855,51,Iowa,stec,2015,163,2
6856,51,Kans.,stec,2015,121,0
6857,51,Minn.,stec,2015,268,1
6858,51,Mo.,stec,2015,240,3
6859,51,Nebr.,stec,2015,128,3
6860,51,N. Dak.,stec,2015,44,0
6861,51,S. Dak.,stec,2015,60,0
6862,51,S. ATLANTIC,stec,2015,573,10
6863,51,Del.,stec,2015,5,0
6864,51,D.C.,stec,2015,5,0
6865,51,Fla.,stec,2015,130,0
6866,51,Ga.,stec,2015,107,2
6867,51,Md.,stec,2015,84,0
6868,51,N.C.,stec,2015,77,5
6869,51,S.C.,stec,2015,38,0
6870,51,Va.,stec,2015,104,3
6871,51,W. Va.,stec,2015,23,0
6872,51,E.S. CENTRAL,stec,2015,296,4
6873,51,Ala.,stec,2015,40,1
6874,51,Ky.,stec,2015,73,1
6875,51,Miss.,stec,2015,21,0
6876,51,Tenn.,stec,2015,162,2
6877,51,W.S. CENTRAL,stec,2015,812,16
6878,51,Ark.,stec,2015,79,4
6879,51,La.,stec,2015,45,0
6880,51,Okla.,stec,2015,131,1
6881,51,Tex.,stec,2015,557,11
6882,51,MOUNTAIN,stec,2015,796,8
6883,51,Ariz.,stec,2015,125,0
6884,51,Colo.,stec,2015,203,2
6885,51,Idaho,stec,2015,157,3
6886,51,Mont.,stec,2015,84,2
6887,51,Nev.,stec,2015,58,0
6888,51,N. Mex.,stec,2015,35,0
6889,51,Utah,stec,2015,96,1
6890,51,Wyo.,stec,2015,38,0
6891,51,PACIFIC,stec,2015,1192,11
6893,51,Calif.,stec,2015,915,7
6895,51,Oreg.,stec,2015,228,4
6896,51,Wash.,stec,2015,0,0
13803,51,UNITED STATES,grd,2015,13612,197
13804,51,NEW ENGLAND,grd,2015,1129,15
13805,51,Conn.,grd,2015,214,2
13806,51,Maine,grd,2015,112,1
13807,51,Mass.,grd,2015,664,10
13808,51,N.H.,grd,2015,102,2
13809,51,R.I.,grd,2015,37,0
13811,51,MID. ATLANTIC,grd,2015,2772,43
13812,51,N.J.,grd,2015,431,5
13813,51,N.Y. (Upstate),grd,2015,827,13
13814,51,N.Y. City,grd,2015,858,12
13815,51,Pa.,grd,2015,656,13
13816,51,E.N. CENTRAL,grd,2015,1476,14
13818,51,Ind.,grd,2015,175,2
13819,51,Mich.,grd,2015,443,7
13820,51,Ohio,grd,2015,375,3
13821,51,Wis.,grd,2015,483,2
13822,51,W.N. CENTRAL,grd,2015,1471,23
13823,51,Iowa,grd,2015,210,2
13824,51,Kans.,grd,2015,105,2
13825,51,Minn.,grd,2015,612,9
13826,51,Mo.,grd,2015,249,4
13827,51,Nebr.,grd,2015,129,3
13828,51,N. Dak.,grd,2015,39,0
13829,51,S. Dak.,grd,2015,127,3
13830,51,S. ATLANTIC,grd,2015,2561,34
13831,51,Del.,grd,2015,28,0
13832,51,D.C.,grd,2015,118,0
13833,51,Fla.,grd,2015,1011,17
13834,51,Ga.,grd,2015,727,11
13835,51,Md.,grd,2015,247,1
13837,51,S.C.,grd,2015,123,2
13838,51,Va.,grd,2015,243,2
13839,51,W. Va.,grd,2015,64,1
13840,51,E.S. CENTRAL,grd,2015,188,1
13841,51,Ala.,grd,2015,188,1
13845,51,W.S. CENTRAL,grd,2015,338,6
13846,51,Ark.,grd,2015,107,3
13847,51,La.,grd,2015,231,3
13850,51,MOUNTAIN,grd,2015,1107,14
13851,51,Ariz.,grd,2015,143,2
13852,51,Colo.,grd,2015,357,9
13853,51,Idaho,grd,2015,159,1
13854,51,Mont.,grd,2015,92,0
13855,51,Nev.,grd,2015,53,0
13856,51,N. Mex.,grd,2015,74,0
13857,51,Utah,grd,2015,194,2
13858,51,Wyo.,grd,2015,35,0
13859,51,PACIFIC,grd,2015,2570,47
13861,51,Calif.,grd,2015,2113,39
13863,51,Oreg.,grd,2015,326,6
13864,51,Wash.,grd,2015,0,0
17287,51,UNITED STATES,lgn,2015,5904,71
17288,51,NEW ENGLAND,lgn,2015,300,4
17289,51,Conn.,lgn,2015,56,0
17290,51,Maine,lgn,2015,16,0
17291,51,Mass.,lgn,2015,158,4
17292,51,N.H.,lgn,2015,31,0
17293,51,R.I.,lgn,2015,21,0
17294,51,Vt.,lgn,2015,18,0
17295,51,MID. ATLANTIC,lgn,2015,1446,11
17296,51,N.J.,lgn,2015,214,1
17297,51,N.Y. (Upstate),lgn,2015,422,3
17298,51,N.Y. City,lgn,2015,434,6
17299,51,Pa.,lgn,2015,376,1
17300,51,E.N. CENTRAL,lgn,2015,1425,15
17301,51,Ill.,lgn,2015,313,6
17302,51,Ind.,lgn,2015,177,0
17303,51,Mich.,lgn,2015,247,1
17304,51,Ohio,lgn,2015,570,6
17305,51,Wis.,lgn,2015,118,2
17306,51,W.N. CENTRAL,lgn,2015,295,6
17307,51,Iowa,lgn,2015,36,1
17308,51,Kans.,lgn,2015,31,1
17309,51,Minn.,lgn,2015,50,1
17310,51,Mo.,lgn,2015,146,0
17311,51,Nebr.,lgn,2015,18,2
17312,51,N. Dak.,lgn,2015,5,1
17313,51,S. Dak.,lgn,2015,9,0
17314,51,S. ATLANTIC,lgn,2015,997,19
17315,51,Del.,lgn,2015,24,0
17316,51,D.C.,lgn,2015,13,0
17317,51,Fla.,lgn,2015,298,4
17318,51,Ga.,lgn,2015,119,2
17319,51,Md.,lgn,2015,151,4
17320,51,N.C.,lgn,2015,168,6
17321,51,S.C.,lgn,2015,58,1
17322,51,Va.,lgn,2015,133,2
17323,51,W. Va.,lgn,2015,33,0
17324,51,E.S. CENTRAL,lgn,2015,301,1
17325,51,Ala.,lgn,2015,59,0
17326,51,Ky.,lgn,2015,87,1
17327,51,Miss.,lgn,2015,37,0
17328,51,Tenn.,lgn,2015,118,0
17329,51,W.S. CENTRAL,lgn,2015,387,6
17330,51,Ark.,lgn,2015,36,0
17331,51,La.,lgn,2015,42,0
17332,51,Okla.,lgn,2015,38,0
17333,51,Tex.,lgn,2015,271,6
17334,51,MOUNTAIN,lgn,2015,261,4
17335,51,Ariz.,lgn,2015,93,2
17336,51,Colo.,lgn,2015,71,0
17337,51,Idaho,lgn,2015,13,1
17338,51,Mont.,lgn,2015,8,0
17339,51,Nev.,lgn,2015,25,0
17340,51,N. Mex.,lgn,2015,17,1
17341,51,Utah,lgn,2015,30,0
17342,51,Wyo.,lgn,2015,4,0
17343,51,PACIFIC,lgn,2015,492,5
17345,51,Calif.,lgn,2015,439,4
17347,51,Oreg.,lgn,2015,47,1
17348,51,Wash.,lgn,2015,0,0
3351,51,UNITED STATES,salm,2015,52854,726
3352,51,NEW ENGLAND,salm,2015,2031,33
3353,51,Conn.,salm,2015,429,5
3354,51,Maine,salm,2015,120,3
3355,51,Mass.,salm,2015,1136,18
3356,51,N.H.,salm,2015,171,3
3357,51,R.I.,salm,2015,100,3
3358,51,Vt.,salm,2015,75,1
3359,51,MID. ATLANTIC,salm,2015,4876,51
3360,51,N.J.,salm,2015,1125,10
3361,51,N.Y. (Upstate),salm,2015,1265,12
3362,51,N.Y. City,salm,2015,916,11
3363,51,Pa.,salm,2015,1570,18
3364,51,E.N. CENTRAL,salm,2015,5734,54
3365,51,Ill.,salm,2015,1826,22
3366,51,Ind.,salm,2015,653,6
3367,51,Mich.,salm,2015,949,5
3368,51,Ohio,salm,2015,1339,12
3369,51,Wis.,salm,2015,967,9
3370,51,W.N. CENTRAL,salm,2015,3721,34
3371,51,Iowa,salm,2015,609,7
3372,51,Kans.,salm,2015,505,3
3373,51,Minn.,salm,2015,958,9
3374,51,Mo.,salm,2015,977,11
3375,51,Nebr.,salm,2015,306,3
3376,51,N. Dak.,salm,2015,143,0
3377,51,S. Dak.,salm,2015,223,1
3378,51,S. ATLANTIC,salm,2015,14455,286
3379,51,Del.,salm,2015,158,0
3380,51,D.C.,salm,2015,121,0
3381,51,Fla.,salm,2015,5822,71
3382,51,Ga.,salm,2015,2134,21
3383,51,Md.,salm,2015,954,10
3384,51,N.C.,salm,2015,2436,162
3385,51,S.C.,salm,2015,1500,13
3386,51,Va.,salm,2015,1132,8
3387,51,W. Va.,salm,2015,198,1
3388,51,E.S. CENTRAL,salm,2015,3616,27
3389,51,Ala.,salm,2015,1138,11
3390,51,Ky.,salm,2015,535,4
3391,51,Miss.,salm,2015,1054,4
3392,51,Tenn.,salm,2015,889,8
3393,51,W.S. CENTRAL,salm,2015,8257,114
3394,51,Ark.,salm,2015,754,7
3395,51,La.,salm,2015,1319,10
3396,51,Okla.,salm,2015,844,13
3397,51,Tex.,salm,2015,5340,84
3398,51,MOUNTAIN,salm,2015,3785,47
3399,51,Ariz.,salm,2015,1146,16
3400,51,Colo.,salm,2015,603,12
3401,51,Idaho,salm,2015,587,1
3402,51,Mont.,salm,2015,192,4
3403,51,Nev.,salm,2015,268,2
3404,51,N. Mex.,salm,2015,440,7
3405,51,Utah,salm,2015,453,5
3406,51,Wyo.,salm,2015,96,0
3407,51,PACIFIC,salm,2015,6379,80
3409,51,Calif.,salm,2015,5499,67
3411,51,Oreg.,salm,2015,520,9
3412,51,Wash.,salm,2015,0,0
6835,51,UNITED STATES,shig,2015,22609,535
