rowid,week,location,num_cases,pathogen,year,current_week
10875,41,Iowa,23,lgn,2017,0
10876,41,Kansas,30,lgn,2017,1
10877,41,Minnesota,78,lgn,2017,2
10878,41,Missouri,124,lgn,2017,2
10879,41,Nebraska,23,lgn,2017,0
10880,41,North Dakota,6,lgn,2017,1
10881,41,South Dakota,13,lgn,2017,0
10882,41,South Atlantic,1122,lgn,2017,35
10883,41,Delaware,28,lgn,2017,1
10884,41,District of Columbia,36,lgn,2017,3
10885,41,Florida,339,lgn,2017,19
10886,41,Georgia,135,lgn,2017,2
10887,41,Maryland,160,lgn,2017,0
10888,41,North Carolina,169,lgn,2017,7
10889,41,South Carolina,46,lgn,2017,1
10890,41,Virginia,166,lgn,2017,2
10891,41,West Virginia,43,lgn,2017,0
10892,41,East South Central,367,lgn,2017,5
10893,41,Alabama,57,lgn,2017,2
10894,41,Kentucky,102,lgn,2017,2
10895,41,Mississippi,42,lgn,2017,0
10896,41,Tennessee,166,lgn,2017,1
10897,41,West South Central,352,lgn,2017,13
10898,41,Arkansas,46,lgn,2017,2
10899,41,Louisiana,36,lgn,2017,0
10900,41,Oklahoma,45,lgn,2017,1
10901,41,Texas,225,lgn,2017,10
10902,41,Mountain,211,lgn,2017,5
10903,41,Arizona,66,lgn,2017,1
10904,41,Colorado,66,lgn,2017,1
10905,41,Idaho,10,lgn,2017,2
10906,41,Montana,12,lgn,2017,0
10907,41,Nevada,14,lgn,2017,0
10908,41,New Mexico,11,lgn,2017,0
10909,41,Utah,26,lgn,2017,1
10910,41,Wyoming,6,lgn,2017,0
10911,41,Pacific,478,lgn,2017,16
10913,41,California,440,lgn,2017,13
10915,41,Oregon,27,lgn,2017,2
10916,41,Washington,0,lgn,2017,0
10918,41,Commonwealth of Northern Mariana Islands,0,lgn,2017,0
10920,41,Puerto Rico,3,lgn,2017,0
10921,41,U.S. Virgin Islands,0,lgn,2017,0
10922,41,United States,11526,shig,2017,290
10923,41,New England,296,shig,2017,5
10924,41,Connecticut,63,shig,2017,0
10925,41,Maine,10,shig,2017,0
10926,41,Massachusetts,163,shig,2017,4
10927,41,New Hampshire,10,shig,2017,0
10928,41,Rhode Island,34,shig,2017,1
10929,41,Vermont,16,shig,2017,0
10930,41,Middle Atlantic,1031,shig,2017,18
10931,41,New Jersey,269,shig,2017,3
10932,41,New York (excluding New York City),192,shig,2017,5
10933,41,New York City,337,shig,2017,8
10934,41,Pennsylvania,233,shig,2017,2
10935,41,East North Central,1556,shig,2017,35
10936,41,Illinois,284,shig,2017,15
10937,41,Indiana,130,shig,2017,3
10938,41,Michigan,423,shig,2017,5
10939,41,Ohio,474,shig,2017,11
10940,41,Wisconsin,245,shig,2017,1
10941,41,West North Central,719,shig,2017,15
10942,41,Iowa,126,shig,2017,0
10943,41,Kansas,103,shig,2017,4
10944,41,Minnesota,121,shig,2017,4
10945,41,Missouri,315,shig,2017,6
10946,41,Nebraska,26,shig,2017,1
10947,41,North Dakota,1,shig,2017,0
10948,41,South Dakota,27,shig,2017,0
10949,41,South Atlantic,2374,shig,2017,62
10950,41,Delaware,32,shig,2017,0
10951,41,District of Columbia,55,shig,2017,1
10952,41,Florida,1038,shig,2017,25
10953,41,Georgia,319,shig,2017,6
10954,41,Maryland,208,shig,2017,5
10955,41,North Carolina,241,shig,2017,7
10956,41,South Carolina,304,shig,2017,11
10957,41,Virginia,161,shig,2017,7
10958,41,West Virginia,16,shig,2017,0
10959,41,East South Central,796,shig,2017,13
10960,41,Alabama,177,shig,2017,2
10961,41,Kentucky,246,shig,2017,6
10962,41,Mississippi,126,shig,2017,4
10963,41,Tennessee,247,shig,2017,1
10964,41,West South Central,1698,shig,2017,30
10965,41,Arkansas,197,shig,2017,1
10966,41,Louisiana,219,shig,2017,2
10967,41,Oklahoma,105,shig,2017,2
10968,41,Texas,1177,shig,2017,25
10969,41,Mountain,895,shig,2017,28
10970,41,Arizona,475,shig,2017,10
10971,41,Colorado,136,shig,2017,5
10972,41,Idaho,32,shig,2017,2
10973,41,Montana,9,shig,2017,0
10974,41,Nevada,81,shig,2017,6
10975,41,New Mexico,123,shig,2017,1
10976,41,Utah,34,shig,2017,4
10977,41,Wyoming,5,shig,2017,0
10978,41,Pacific,2161,shig,2017,84
10980,41,California,2016,shig,2017,79
10982,41,Oregon,108,shig,2017,5
10983,41,Washington,0,shig,2017,0
10984,41,American Samoa,0,shig,2017,0
10985,41,Commonwealth of Northern Mariana Islands,0,shig,2017,0
10987,41,Puerto Rico,16,shig,2017,0
10988,41,U.S. Virgin Islands,0,shig,2017,0
10453,40,United States,8742,crypto,2017,366
10454,40,New England,347,crypto,2017,9
10455,40,Connecticut,63,crypto,2017,1
10456,40,Maine,38,crypto,2017,0
10457,40,Massachusetts,132,crypto,2017,4
10458,40,New Hampshire,53,crypto,2017,1
10459,40,Rhode Island,24,crypto,2017,0
10460,40,Vermont,37,crypto,2017,3
10461,40,Middle Atlantic,789,crypto,2017,26
10462,40,New Jersey,115,crypto,2017,2
10463,40,New York (excluding New York City),215,crypto,2017,6
10464,40,New York City,134,crypto,2017,4
10465,40,Pennsylvania,325,crypto,2017,14
10466,40,East North Central,1874,crypto,2017,99
10467,40,Illinois,284,crypto,2017,4
10468,40,Indiana,160,crypto,2017,7
10469,40,Michigan,342,crypto,2017,22
10470,40,Ohio,494,crypto,2017,40
10471,40,Wisconsin,594,crypto,2017,26
10472,40,West North Central,1532,crypto,2017,50
10473,40,Iowa,453,crypto,2017,16
10474,40,Kansas,101,crypto,2017,4
10475,40,Minnesota,391,crypto,2017,11
10476,40,Missouri,250,crypto,2017,7
10477,40,Nebraska,162,crypto,2017,7
10478,40,North Dakota,36,crypto,2017,1
10479,40,South Dakota,139,crypto,2017,4
10480,40,South Atlantic,1277,crypto,2017,48
10481,40,Delaware,25,crypto,2017,1
10482,40,District of Columbia,37,crypto,2017,0
10483,40,Florida,403,crypto,2017,17
10484,40,Georgia,277,crypto,2017,10
10485,40,Maryland,82,crypto,2017,3
10486,40,North Carolina,177,crypto,2017,10
10487,40,South Carolina,81,crypto,2017,0
10488,40,Virginia,158,crypto,2017,5
10489,40,West Virginia,37,crypto,2017,2
10490,40,East South Central,411,crypto,2017,18
10491,40,Alabama,139,crypto,2017,6
10492,40,Kentucky,74,crypto,2017,2
10493,40,Mississippi,48,crypto,2017,2
10494,40,Tennessee,150,crypto,2017,8
10495,40,West South Central,1131,crypto,2017,64
10496,40,Arkansas,97,crypto,2017,7
10497,40,Louisiana,92,crypto,2017,4
10498,40,Oklahoma,116,crypto,2017,3
10499,40,Texas,826,crypto,2017,50
10500,40,Mountain,648,crypto,2017,22
10501,40,Arizona,90,crypto,2017,1
10502,40,Colorado,165,crypto,2017,8
10503,40,Idaho,78,crypto,2017,3
10504,40,Montana,58,crypto,2017,0
10505,40,Nevada,33,crypto,2017,2
10506,40,New Mexico,101,crypto,2017,6
10507,40,Utah,107,crypto,2017,2
10508,40,Wyoming,16,crypto,2017,0
10509,40,Pacific,733,crypto,2017,30
10511,40,California,507,crypto,2017,16
10513,40,Oregon,205,crypto,2017,13
10514,40,Washington,0,crypto,2017,0
10516,40,Commonwealth of Northern Mariana Islands,0,crypto,2017,0
10518,40,Puerto Rico,0,crypto,2017,0
10519,40,U.S. Virgin Islands,0,crypto,2017,0
10654,40,United States,6468,stec,2017,154
10655,40,New England,262,stec,2017,4
10656,40,Connecticut,58,stec,2017,0
10657,40,Maine,26,stec,2017,1
10658,40,Massachusetts,119,stec,2017,1
10659,40,New Hampshire,35,stec,2017,2
10660,40,Rhode Island,9,stec,2017,0
10661,40,Vermont,15,stec,2017,0
10662,40,Middle Atlantic,540,stec,2017,12
10663,40,New Jersey,111,stec,2017,0
10664,40,New York (excluding New York City),176,stec,2017,3
10665,40,New York City,91,stec,2017,3
10666,40,Pennsylvania,162,stec,2017,6
10667,40,East North Central,792,stec,2017,21
10668,40,Illinois,179,stec,2017,8
10669,40,Indiana,90,stec,2017,0
10670,40,Michigan,117,stec,2017,1
10671,40,Ohio,223,stec,2017,5
10672,40,Wisconsin,183,stec,2017,7
10673,40,West North Central,1266,stec,2017,29
10674,40,Iowa,238,stec,2017,6
10675,40,Kansas,107,stec,2017,3
10676,40,Minnesota,451,stec,2017,14
10677,40,Missouri,230,stec,2017,1
10678,40,Nebraska,130,stec,2017,2
10679,40,North Dakota,37,stec,2017,1
10680,40,South Dakota,73,stec,2017,2
10681,40,South Atlantic,561,stec,2017,19
10682,40,Delaware,6,stec,2017,0
10683,40,District of Columbia,8,stec,2017,0
10684,40,Florida,123,stec,2017,5
10685,40,Georgia,115,stec,2017,0
10686,40,Maryland,59,stec,2017,2
10687,40,North Carolina,57,stec,2017,5
10688,40,South Carolina,36,stec,2017,2
10689,40,Virginia,142,stec,2017,3
10690,40,West Virginia,15,stec,2017,2
10691,40,East South Central,224,stec,2017,5
10692,40,Alabama,25,stec,2017,2
10693,40,Kentucky,39,stec,2017,0
10694,40,Mississippi,18,stec,2017,0
10695,40,Tennessee,142,stec,2017,3
10696,40,West South Central,994,stec,2017,21
10697,40,Arkansas,62,stec,2017,0
10698,40,Louisiana,33,stec,2017,0
10699,40,Oklahoma,76,stec,2017,2
10700,40,Texas,823,stec,2017,19
10701,40,Mountain,772,stec,2017,20
10702,40,Arizona,139,stec,2017,3
10703,40,Colorado,225,stec,2017,5
10704,40,Idaho,117,stec,2017,2
10705,40,Montana,82,stec,2017,3
10706,40,Nevada,35,stec,2017,1
10707,40,New Mexico,34,stec,2017,1
10708,40,Utah,120,stec,2017,2
10709,40,Wyoming,20,stec,2017,3
10710,40,Pacific,1057,stec,2017,23
10712,40,California,865,stec,2017,14
10714,40,Oregon,165,stec,2017,9
10715,40,Washington,0,stec,2017,0
10716,40,American Samoa,0,stec,2017,0
10717,40,Commonwealth of Northern Mariana Islands,0,stec,2017,0
10719,40,Puerto Rico,3,stec,2017,1
10720,40,U.S. Virgin Islands,0,stec,2017,0
10520,40,United States,11373,grd,2017,335
10521,40,New England,837,grd,2017,26
10522,40,Connecticut,177,grd,2017,3
10523,40,Maine,99,grd,2017,5
10524,40,Massachusetts,437,grd,2017,13
10525,40,New Hampshire,89,grd,2017,3
10526,40,Rhode Island,35,grd,2017,2
10528,40,Middle Atlantic,2125,grd,2017,60
10529,40,New Jersey,311,grd,2017,10
10530,40,New York (excluding New York City),636,grd,2017,17
10531,40,New York City,743,grd,2017,22
10532,40,Pennsylvania,435,grd,2017,11
10533,40,East North Central,1498,grd,2017,62
10535,40,Indiana,151,grd,2017,3
10536,40,Michigan,478,grd,2017,19
10537,40,Ohio,315,grd,2017,14
10538,40,Wisconsin,554,grd,2017,26
10539,40,West North Central,1228,grd,2017,37
10540,40,Iowa,219,grd,2017,5
10541,40,Kansas,84,grd,2017,3
10542,40,Minnesota,507,grd,2017,14
10543,40,Missouri,201,grd,2017,10
10544,40,Nebraska,103,grd,2017,3
10545,40,North Dakota,24,grd,2017,0
10546,40,South Dakota,90,grd,2017,2
10547,40,South Atlantic,1812,grd,2017,36
10548,40,Delaware,20,grd,2017,1
10549,40,District of Columbia,42,grd,2017,2
10550,40,Florida,781,grd,2017,10
10551,40,Georgia,453,grd,2017,11
10552,40,Maryland,135,grd,2017,5
10553,40,North Carolina,0,grd,2017,0
10554,40,South Carolina,115,grd,2017,3
10555,40,Virginia,191,grd,2017,3
10556,40,West Virginia,75,grd,2017,1
10557,40,East South Central,145,grd,2017,2
10558,40,Alabama,145,grd,2017,2
10562,40,West South Central,263,grd,2017,7
10563,40,Arkansas,105,grd,2017,4
10564,40,Louisiana,158,grd,2017,3
10567,40,Mountain,1062,grd,2017,41
10568,40,Arizona,112,grd,2017,2
10569,40,Colorado,408,grd,2017,17
10570,40,Idaho,125,grd,2017,5
10571,40,Montana,100,grd,2017,6
10572,40,Nevada,36,grd,2017,2
10573,40,New Mexico,74,grd,2017,4
10574,40,Utah,173,grd,2017,4
10575,40,Wyoming,34,grd,2017,1
10576,40,Pacific,2403,grd,2017,64
10578,40,California,2014,grd,2017,59
10580,40,Oregon,268,grd,2017,3
10581,40,Washington,0,grd,2017,0
10582,40,American Samoa,0,grd,2017,0
10583,40,Commonwealth of Northern Mariana Islands,0,grd,2017,0
10585,40,Puerto Rico,17,grd,2017,0
10586,40,U.S. Virgin Islands,0,grd,2017,0
10587,40,United States,5787,lgn,2017,146
10588,40,New England,341,lgn,2017,7
10589,40,Connecticut,92,lgn,2017,3
10590,40,Maine,11,lgn,2017,0
10591,40,Massachusetts,149,lgn,2017,4
10592,40,New Hampshire,50,lgn,2017,0
10593,40,Rhode Island,23,lgn,2017,0
10594,40,Vermont,16,lgn,2017,0
10595,40,Middle Atlantic,1407,lgn,2017,36
10596,40,New Jersey,209,lgn,2017,3
10597,40,New York (excluding New York City),444,lgn,2017,14
10598,40,New York City,344,lgn,2017,6
10599,40,Pennsylvania,410,lgn,2017,13
10600,40,East North Central,1292,lgn,2017,33
10601,40,Illinois,265,lgn,2017,7
10602,40,Indiana,158,lgn,2017,9
10603,40,Michigan,273,lgn,2017,3
10604,40,Ohio,448,lgn,2017,11
10605,40,Wisconsin,148,lgn,2017,3
10606,40,West North Central,291,lgn,2017,11
10607,40,Iowa,23,lgn,2017,0
10608,40,Kansas,29,lgn,2017,1
10609,40,Minnesota,76,lgn,2017,3
10610,40,Missouri,122,lgn,2017,4
10611,40,Nebraska,23,lgn,2017,1
10612,40,North Dakota,5,lgn,2017,1
10613,40,South Dakota,13,lgn,2017,1
10614,40,South Atlantic,1087,lgn,2017,31
10615,40,Delaware,27,lgn,2017,4
10616,40,District of Columbia,33,lgn,2017,0
10617,40,Florida,320,lgn,2017,9
10618,40,Georgia,133,lgn,2017,2
10619,40,Maryland,160,lgn,2017,5
10620,40,North Carolina,162,lgn,2017,3
10621,40,South Carolina,45,lgn,2017,3
10622,40,Virginia,164,lgn,2017,4
10623,40,West Virginia,43,lgn,2017,1
10624,40,East South Central,362,lgn,2017,6
10625,40,Alabama,55,lgn,2017,0
10626,40,Kentucky,100,lgn,2017,1
10627,40,Mississippi,42,lgn,2017,1
10628,40,Tennessee,165,lgn,2017,4
10629,40,West South Central,339,lgn,2017,4
10630,40,Arkansas,44,lgn,2017,1
10631,40,Louisiana,36,lgn,2017,1
10632,40,Oklahoma,44,lgn,2017,0
10633,40,Texas,215,lgn,2017,2
10634,40,Mountain,206,lgn,2017,6
10635,40,Arizona,65,lgn,2017,1
10636,40,Colorado,65,lgn,2017,3
10637,40,Idaho,8,lgn,2017,0
10638,40,Montana,12,lgn,2017,0
10639,40,Nevada,14,lgn,2017,0
10640,40,New Mexico,11,lgn,2017,0
10641,40,Utah,25,lgn,2017,0
10642,40,Wyoming,6,lgn,2017,2
10643,40,Pacific,462,lgn,2017,12
10645,40,California,427,lgn,2017,10
10647,40,Oregon,25,lgn,2017,1
10648,40,Washington,0,lgn,2017,0
10650,40,Commonwealth of Northern Mariana Islands,0,lgn,2017,0
10652,40,Puerto Rico,3,lgn,2017,0
10653,40,U.S. Virgin Islands,0,lgn,2017,0
10654,40,United States,11236,shig,2017,311
10655,40,New England,291,shig,2017,6
10656,40,Connecticut,63,shig,2017,1
10657,40,Maine,10,shig,2017,1
10658,40,Massachusetts,159,shig,2017,2
10659,40,New Hampshire,10,shig,2017,1
10660,40,Rhode Island,33,shig,2017,1
10661,40,Vermont,16,shig,2017,0
10662,40,Middle Atlantic,1013,shig,2017,26
10663,40,New Jersey,266,shig,2017,9
10664,40,New York (excluding New York City),187,shig,2017,5
10665,40,New York City,329,shig,2017,8
10666,40,Pennsylvania,231,shig,2017,4
10667,40,East North Central,1521,shig,2017,27
10668,40,Illinois,269,shig,2017,11
10669,40,Indiana,127,shig,2017,1
10670,40,Michigan,418,shig,2017,5
10671,40,Ohio,463,shig,2017,9
10672,40,Wisconsin,244,shig,2017,1
10673,40,West North Central,704,shig,2017,23
10674,40,Iowa,126,shig,2017,4
10675,40,Kansas,99,shig,2017,2
10676,40,Minnesota,117,shig,2017,1
10677,40,Missouri,309,shig,2017,14
10678,40,Nebraska,25,shig,2017,1
10679,40,North Dakota,1,shig,2017,0
10680,40,South Dakota,27,shig,2017,1
10681,40,South Atlantic,2312,shig,2017,75
10682,40,Delaware,32,shig,2017,1
10683,40,District of Columbia,54,shig,2017,1
10684,40,Florida,1013,shig,2017,25
10685,40,Georgia,313,shig,2017,7
10686,40,Maryland,203,shig,2017,4
10687,40,North Carolina,234,shig,2017,9
10688,40,South Carolina,293,shig,2017,16
10689,40,Virginia,154,shig,2017,12
10690,40,West Virginia,16,shig,2017,0
10691,40,East South Central,783,shig,2017,26
10692,40,Alabama,175,shig,2017,11
10693,40,Kentucky,240,shig,2017,3
10694,40,Mississippi,122,shig,2017,4
10695,40,Tennessee,246,shig,2017,8
10696,40,West South Central,1668,shig,2017,35
10697,40,Arkansas,196,shig,2017,1
10698,40,Louisiana,217,shig,2017,6
10699,40,Oklahoma,103,shig,2017,5
10700,40,Texas,1152,shig,2017,23
10701,40,Mountain,867,shig,2017,26
10702,40,Arizona,465,shig,2017,10
10703,40,Colorado,131,shig,2017,6
10704,40,Idaho,30,shig,2017,1
10705,40,Montana,9,shig,2017,0
10706,40,Nevada,75,shig,2017,5
10707,40,New Mexico,122,shig,2017,2
10708,40,Utah,30,shig,2017,2
10709,40,Wyoming,5,shig,2017,0
10710,40,Pacific,2077,shig,2017,67
10712,40,California,1937,shig,2017,66
10714,40,Oregon,103,shig,2017,1
10715,40,Washington,0,shig,2017,0
10716,40,American Samoa,0,shig,2017,0
10717,40,Commonwealth of Northern Mariana Islands,0,shig,2017,0
10719,40,Puerto Rico,16,shig,2017,0
10720,40,U.S. Virgin Islands,0,shig,2017,0
10185,39,United States,8376,crypto,2017,311
10186,39,New England,338,crypto,2017,12
10187,39,Connecticut,62,crypto,2017,3
10188,39,Maine,38,crypto,2017,0
10189,39,Massachusetts,128,crypto,2017,3
10190,39,New Hampshire,52,crypto,2017,2
10191,39,Rhode Island,24,crypto,2017,2
10192,39,Vermont,34,crypto,2017,2
10193,39,Middle Atlantic,763,crypto,2017,26
10194,39,New Jersey,113,crypto,2017,2
10195,39,New York (excluding New York City),209,crypto,2017,13
10196,39,New York City,130,crypto,2017,6
10197,39,Pennsylvania,311,crypto,2017,5
10198,39,East North Central,1775,crypto,2017,55
10199,39,Illinois,280,crypto,2017,6
10200,39,Indiana,153,crypto,2017,3
10201,39,Michigan,320,crypto,2017,10
10202,39,Ohio,454,crypto,2017,14
10203,39,Wisconsin,568,crypto,2017,22
10204,39,West North Central,1482,crypto,2017,42
10205,39,Iowa,437,crypto,2017,14
10206,39,Kansas,97,crypto,2017,4
10207,39,Minnesota,380,crypto,2017,6
10208,39,Missouri,243,crypto,2017,13
10209,39,Nebraska,155,crypto,2017,3
10210,39,North Dakota,35,crypto,2017,0
10211,39,South Dakota,135,crypto,2017,2
10212,39,South Atlantic,1229,crypto,2017,53
10213,39,Delaware,24,crypto,2017,1
10214,39,District of Columbia,37,crypto,2017,0
10215,39,Florida,386,crypto,2017,19
10216,39,Georgia,267,crypto,2017,9
10217,39,Maryland,79,crypto,2017,7
10218,39,North Carolina,167,crypto,2017,6
10219,39,South Carolina,81,crypto,2017,3
10220,39,Virginia,153,crypto,2017,8
10221,39,West Virginia,35,crypto,2017,0
10222,39,East South Central,393,crypto,2017,14
10223,39,Alabama,133,crypto,2017,2
10224,39,Kentucky,72,crypto,2017,4
10225,39,Mississippi,46,crypto,2017,2
10226,39,Tennessee,142,crypto,2017,6
10227,39,West South Central,1067,crypto,2017,68
10228,39,Arkansas,90,crypto,2017,4
10229,39,Louisiana,88,crypto,2017,5
10230,39,Oklahoma,113,crypto,2017,5
10231,39,Texas,776,crypto,2017,54
10232,39,Mountain,626,crypto,2017,22
10233,39,Arizona,89,crypto,2017,4
10234,39,Colorado,157,crypto,2017,4
10235,39,Idaho,75,crypto,2017,4
10236,39,Montana,58,crypto,2017,0
10237,39,Nevada,31,crypto,2017,2
10238,39,New Mexico,95,crypto,2017,5
10239,39,Utah,105,crypto,2017,3
10240,39,Wyoming,16,crypto,2017,0
10241,39,Pacific,703,crypto,2017,19
10243,39,California,491,crypto,2017,16
10245,39,Oregon,192,crypto,2017,3
10246,39,Washington,0,crypto,2017,0
10248,39,Commonwealth of Northern Mariana Islands,0,crypto,2017,0
10250,39,Puerto Rico,0,crypto,2017,0
10251,39,U.S. Virgin Islands,0,crypto,2017,0
10386,39,United States,6314,stec,2017,174
10387,39,New England,258,stec,2017,10
10388,39,Connecticut,58,stec,2017,3
10389,39,Maine,25,stec,2017,2
10390,39,Massachusetts,118,stec,2017,4
10391,39,New Hampshire,33,stec,2017,0
10392,39,Rhode Island,9,stec,2017,0
10393,39,Vermont,15,stec,2017,1
10394,39,Middle Atlantic,528,stec,2017,11
10395,39,New Jersey,111,stec,2017,3
10396,39,New York (excluding New York City),173,stec,2017,5
10397,39,New York City,88,stec,2017,1
10398,39,Pennsylvania,156,stec,2017,2
10399,39,East North Central,771,stec,2017,21
10400,39,Illinois,171,stec,2017,4
10401,39,Indiana,90,stec,2017,0
10402,39,Michigan,116,stec,2017,3
10403,39,Ohio,218,stec,2017,12
10404,39,Wisconsin,176,stec,2017,2
10405,39,West North Central,1237,stec,2017,34
10406,39,Iowa,232,stec,2017,15
10407,39,Kansas,104,stec,2017,2
10408,39,Minnesota,437,stec,2017,7
10409,39,Missouri,229,stec,2017,7
10410,39,Nebraska,128,stec,2017,1
10411,39,North Dakota,36,stec,2017,1
10412,39,South Dakota,71,stec,2017,1
10413,39,South Atlantic,542,stec,2017,15
10414,39,Delaware,6,stec,2017,0
10415,39,District of Columbia,8,stec,2017,0
10416,39,Florida,118,stec,2017,2
10417,39,Georgia,115,stec,2017,4
10418,39,Maryland,57,stec,2017,1
10419,39,North Carolina,52,stec,2017,1
10420,39,South Carolina,34,stec,2017,0
10421,39,Virginia,139,stec,2017,5
10422,39,West Virginia,13,stec,2017,2
10423,39,East South Central,219,stec,2017,1
10424,39,Alabama,23,stec,2017,0
10425,39,Kentucky,39,stec,2017,0
10426,39,Mississippi,18,stec,2017,0
10427,39,Tennessee,139,stec,2017,1
10428,39,West South Central,973,stec,2017,29
10429,39,Arkansas,62,stec,2017,0
10430,39,Louisiana,33,stec,2017,0
10431,39,Oklahoma,74,stec,2017,5
10432,39,Texas,804,stec,2017,24
10433,39,Mountain,752,stec,2017,25
10434,39,Arizona,136,stec,2017,4
10435,39,Colorado,220,stec,2017,5
10436,39,Idaho,115,stec,2017,4
10437,39,Montana,79,stec,2017,2
10438,39,Nevada,34,stec,2017,4
10439,39,New Mexico,33,stec,2017,0
10440,39,Utah,118,stec,2017,6
10441,39,Wyoming,17,stec,2017,0
10442,39,Pacific,1034,stec,2017,28
10444,39,California,851,stec,2017,19
10446,39,Oregon,156,stec,2017,8
10447,39,Washington,0,stec,2017,0
10448,39,American Samoa,0,stec,2017,0
10449,39,Commonwealth of Northern Mariana Islands,0,stec,2017,0
10451,39,Puerto Rico,2,stec,2017,0
10452,39,U.S. Virgin Islands,0,stec,2017,0
10252,39,United States,11038,grd,2017,355
10253,39,New England,811,grd,2017,29
10254,39,Connecticut,174,grd,2017,8
10255,39,Maine,94,grd,2017,5
10256,39,Massachusetts,424,grd,2017,13
10257,39,New Hampshire,86,grd,2017,3
10258,39,Rhode Island,33,grd,2017,0
10260,39,Middle Atlantic,2065,grd,2017,60
10261,39,New Jersey,301,grd,2017,8
10262,39,New York (excluding New York City),619,grd,2017,31
10263,39,New York City,721,grd,2017,10
10264,39,Pennsylvania,424,grd,2017,11
10265,39,East North Central,1436,grd,2017,63
10267,39,Indiana,148,grd,2017,5
10268,39,Michigan,459,grd,2017,16
10269,39,Ohio,301,grd,2017,15
10270,39,Wisconsin,528,grd,2017,27
10271,39,West North Central,1191,grd,2017,38
10272,39,Iowa,214,grd,2017,4
10273,39,Kansas,81,grd,2017,2
10274,39,Minnesota,493,grd,2017,22
10275,39,Missouri,191,grd,2017,6
10276,39,Nebraska,100,grd,2017,1
10277,39,North Dakota,24,grd,2017,0
10278,39,South Dakota,88,grd,2017,3
10279,39,South Atlantic,1776,grd,2017,52
10280,39,Delaware,19,grd,2017,1
10281,39,District of Columbia,40,grd,2017,1
10282,39,Florida,771,grd,2017,21
10283,39,Georgia,442,grd,2017,13
10284,39,Maryland,130,grd,2017,7
10285,39,North Carolina,0,grd,2017,0
10286,39,South Carolina,112,grd,2017,5
10287,39,Virginia,188,grd,2017,3
10288,39,West Virginia,74,grd,2017,1
10289,39,East South Central,143,grd,2017,9
10290,39,Alabama,143,grd,2017,9
10294,39,West South Central,256,grd,2017,11
10295,39,Arkansas,101,grd,2017,3
10296,39,Louisiana,155,grd,2017,8
10299,39,Mountain,1021,grd,2017,35
10300,39,Arizona,110,grd,2017,4
10301,39,Colorado,391,grd,2017,19
10302,39,Idaho,120,grd,2017,3
10303,39,Montana,94,grd,2017,2
10304,39,Nevada,34,grd,2017,2
10305,39,New Mexico,70,grd,2017,0
10306,39,Utah,169,grd,2017,3
10307,39,Wyoming,33,grd,2017,2
10308,39,Pacific,2339,grd,2017,58
10310,39,California,1955,grd,2017,42
10312,39,Oregon,265,grd,2017,13
10313,39,Washington,0,grd,2017,0
10314,39,American Samoa,0,grd,2017,0
10315,39,Commonwealth of Northern Mariana Islands,0,grd,2017,0
10317,39,Puerto Rico,17,grd,2017,0
10318,39,U.S. Virgin Islands,0,grd,2017,0
10319,39,United States,5641,lgn,2017,181
10320,39,New England,334,lgn,2017,11
10321,39,Connecticut,89,lgn,2017,2
10322,39,Maine,11,lgn,2017,0
10323,39,Massachusetts,145,lgn,2017,8
10324,39,New Hampshire,50,lgn,2017,0
10325,39,Rhode Island,23,lgn,2017,0
10326,39,Vermont,16,lgn,2017,1
10327,39,Middle Atlantic,1371,lgn,2017,39
10328,39,New Jersey,206,lgn,2017,5
10329,39,New York (excluding New York City),430,lgn,2017,12
10330,39,New York City,338,lgn,2017,7
10331,39,Pennsylvania,397,lgn,2017,15
10332,39,East North Central,1259,lgn,2017,41
10333,39,Illinois,258,lgn,2017,10
10334,39,Indiana,149,lgn,2017,6
10335,39,Michigan,270,lgn,2017,5
10336,39,Ohio,437,lgn,2017,17
10337,39,Wisconsin,145,lgn,2017,3
10338,39,West North Central,280,lgn,2017,4
10339,39,Iowa,23,lgn,2017,1
10340,39,Kansas,28,lgn,2017,0
10341,39,Minnesota,73,lgn,2017,2
10342,39,Missouri,118,lgn,2017,0
10343,39,Nebraska,22,lgn,2017,1
10344,39,North Dakota,4,lgn,2017,0
10345,39,South Dakota,12,lgn,2017,0
10346,39,South Atlantic,1056,lgn,2017,42
10347,39,Delaware,23,lgn,2017,1
10348,39,District of Columbia,33,lgn,2017,1
10349,39,Florida,311,lgn,2017,17
10350,39,Georgia,131,lgn,2017,2
10351,39,Maryland,155,lgn,2017,8
10352,39,North Carolina,159,lgn,2017,5
10353,39,South Carolina,42,lgn,2017,2
10354,39,Virginia,160,lgn,2017,5
10355,39,West Virginia,42,lgn,2017,1
10356,39,East South Central,356,lgn,2017,8
10357,39,Alabama,55,lgn,2017,0
10358,39,Kentucky,99,lgn,2017,1
10359,39,Mississippi,41,lgn,2017,2
10360,39,Tennessee,161,lgn,2017,5
10361,39,West South Central,335,lgn,2017,11
10362,39,Arkansas,43,lgn,2017,0
10363,39,Louisiana,35,lgn,2017,0
10364,39,Oklahoma,44,lgn,2017,1
10365,39,Texas,213,lgn,2017,10
10366,39,Mountain,200,lgn,2017,8
10367,39,Arizona,64,lgn,2017,1
10368,39,Colorado,62,lgn,2017,2
10369,39,Idaho,8,lgn,2017,2
10370,39,Montana,12,lgn,2017,1
10371,39,Nevada,14,lgn,2017,1
