rowid,week,location,pathogen,year,num_cases,current_week
6933,52,Ga.,grd,2007,681,5
6934,52,Md.,grd,2007,269,6
6936,52,S.C.,grd,2007,121,1
6937,52,Va.,grd,2007,582,39
6938,52,W. Va.,grd,2007,52,3
6939,52,E.S. CENTRAL,grd,2007,576,9
6940,52,Ala.,grd,2007,273,5
6943,52,Tenn.,grd,2007,303,4
6944,52,W.S. CENTRAL,grd,2007,469,41
6945,52,Ark.,grd,2007,158,6
6946,52,La.,grd,2007,139,0
6947,52,Okla.,grd,2007,172,35
6949,52,MOUNTAIN,grd,2007,1887,47
6950,52,Ariz.,grd,2007,192,3
6951,52,Colo.,grd,2007,580,3
6952,52,Idaho,grd,2007,223,7
6953,52,Mont.,grd,2007,112,3
6954,52,Nev.,grd,2007,146,4
6955,52,N. Mex.,grd,2007,119,2
6956,52,Utah,grd,2007,466,22
6957,52,Wyo.,grd,2007,49,3
6958,52,PACIFIC,grd,2007,3549,185
6960,52,Calif.,grd,2007,2336,91
6962,52,Oreg.,grd,2007,462,7
6963,52,Wash.,grd,2007,595,87
10386,52,UNITED STATES,lgn,2007,2716,117
10387,52,NEW ENGLAND,lgn,2007,165,3
10388,52,Conn.,lgn,2007,44,3
10389,52,Maine,lgn,2007,9,0
10390,52,Mass.,lgn,2007,50,0
10391,52,N.H.,lgn,2007,8,0
10392,52,R.I.,lgn,2007,45,0
10393,52,Vt.,lgn,2007,9,0
10394,52,MID. ATLANTIC,lgn,2007,842,18
10395,52,N.J.,lgn,2007,116,1
10396,52,N.Y. (Upstate),lgn,2007,234,9
10397,52,N.Y. City,lgn,2007,184,1
10398,52,Pa.,lgn,2007,308,7
10399,52,E.N. CENTRAL,lgn,2007,608,17
10400,52,Ill.,lgn,2007,111,1
10401,52,Ind.,lgn,2007,71,7
10402,52,Mich.,lgn,2007,172,3
10403,52,Ohio,lgn,2007,215,4
10404,52,Wis.,lgn,2007,39,2
10405,52,W.N. CENTRAL,lgn,2007,118,5
10406,52,Iowa,lgn,2007,11,0
10407,52,Kans.,lgn,2007,10,0
10408,52,Minn.,lgn,2007,30,2
10409,52,Mo.,lgn,2007,46,1
10410,52,Nebr.,lgn,2007,15,0
10411,52,N. Dak.,lgn,2007,2,2
10412,52,S. Dak.,lgn,2007,4,0
10413,52,S. ATLANTIC,lgn,2007,464,28
10414,52,Del.,lgn,2007,12,1
10415,52,D.C.,lgn,2007,17,1
10416,52,Fla.,lgn,2007,153,5
10417,52,Ga.,lgn,2007,43,1
10418,52,Md.,lgn,2007,89,5
10419,52,N.C.,lgn,2007,51,7
10420,52,S.C.,lgn,2007,17,0
10421,52,Va.,lgn,2007,61,6
10422,52,W. Va.,lgn,2007,21,2
10423,52,E.S. CENTRAL,lgn,2007,102,3
10424,52,Ala.,lgn,2007,12,1
10425,52,Ky.,lgn,2007,50,1
10426,52,Miss.,lgn,2007,0,0
10427,52,Tenn.,lgn,2007,40,1
10428,52,W.S. CENTRAL,lgn,2007,153,23
10429,52,Ark.,lgn,2007,17,2
10430,52,La.,lgn,2007,6,0
10431,52,Okla.,lgn,2007,9,3
10432,52,Tex.,lgn,2007,121,18
10433,52,MOUNTAIN,lgn,2007,112,2
10434,52,Ariz.,lgn,2007,40,1
10435,52,Colo.,lgn,2007,21,0
10436,52,Idaho,lgn,2007,6,0
10437,52,Mont.,lgn,2007,3,0
10438,52,Nev.,lgn,2007,9,0
10439,52,N. Mex.,lgn,2007,10,0
10440,52,Utah,lgn,2007,20,1
10441,52,Wyo.,lgn,2007,3,0
10442,52,PACIFIC,lgn,2007,152,18
10444,52,Calif.,lgn,2007,112,14
10446,52,Oreg.,lgn,2007,14,1
10447,52,Wash.,lgn,2007,24,3
13870,52,UNITED STATES,salm,2007,47995,2110
13871,52,NEW ENGLAND,salm,2007,2239,12
13872,52,Conn.,salm,2007,431,0
13873,52,Maine,salm,2007,138,2
13874,52,Mass.,salm,2007,1305,4
13875,52,N.H.,salm,2007,171,1
13876,52,R.I.,salm,2007,111,2
13877,52,Vt.,salm,2007,83,3
13878,52,MID. ATLANTIC,salm,2007,5946,126
13879,52,N.J.,salm,2007,1226,11
13880,52,N.Y. (Upstate),salm,2007,1476,73
13881,52,N.Y. City,salm,2007,1296,11
13882,52,Pa.,salm,2007,1948,31
13883,52,E.N. CENTRAL,salm,2007,5923,74
13884,52,Ill.,salm,2007,1966,30
13885,52,Ind.,salm,2007,675,20
13886,52,Mich.,salm,2007,966,6
13887,52,Ohio,salm,2007,1322,11
13888,52,Wis.,salm,2007,994,7
13889,52,W.N. CENTRAL,salm,2007,2877,86
13890,52,Iowa,salm,2007,477,10
13891,52,Kans.,salm,2007,405,1
13892,52,Minn.,salm,2007,701,27
13893,52,Mo.,salm,2007,764,9
13894,52,Nebr.,salm,2007,275,3
13895,52,N. Dak.,salm,2007,81,35
13896,52,S. Dak.,salm,2007,174,1
13897,52,S. ATLANTIC,salm,2007,12650,429
13898,52,Del.,salm,2007,140,2
13899,52,D.C.,salm,2007,64,0
13900,52,Fla.,salm,2007,5022,74
13901,52,Ga.,salm,2007,2031,27
13902,52,Md.,salm,2007,903,7
13903,52,N.C.,salm,2007,1844,228
13904,52,S.C.,salm,2007,1166,17
13905,52,Va.,salm,2007,1249,49
13906,52,W. Va.,salm,2007,231,25
13907,52,E.S. CENTRAL,salm,2007,3482,45
13908,52,Ala.,salm,2007,980,11
13909,52,Ky.,salm,2007,574,6
13910,52,Miss.,salm,2007,1048,7
13911,52,Tenn.,salm,2007,880,21
13912,52,W.S. CENTRAL,salm,2007,6065,894
13913,52,Ark.,salm,2007,847,21
13914,52,La.,salm,2007,978,7
13915,52,Okla.,salm,2007,706,72
13916,52,Tex.,salm,2007,3534,794
13917,52,MOUNTAIN,salm,2007,2752,45
13918,52,Ariz.,salm,2007,1001,10
13919,52,Colo.,salm,2007,563,4
13920,52,Idaho,salm,2007,155,1
13921,52,Mont.,salm,2007,121,10
13922,52,Nev.,salm,2007,263,5
13923,52,N. Mex.,salm,2007,290,4
13924,52,Utah,salm,2007,286,10
13925,52,Wyo.,salm,2007,73,1
13926,52,PACIFIC,salm,2007,6061,399
13928,52,Calif.,salm,2007,4571,286
13930,52,Oreg.,salm,2007,330,4
13931,52,Wash.,salm,2007,760,103
13870,52,UNITED STATES,shig,2007,19758,1227
13871,52,NEW ENGLAND,shig,2007,250,4
13872,52,Conn.,shig,2007,44,0
13873,52,Maine,shig,2007,14,0
13874,52,Mass.,shig,2007,155,2
13875,52,N.H.,shig,2007,7,0
13876,52,R.I.,shig,2007,25,1
13877,52,Vt.,shig,2007,5,1
13878,52,MID. ATLANTIC,shig,2007,939,25
13879,52,N.J.,shig,2007,184,0
13880,52,N.Y. (Upstate),shig,2007,185,20
13881,52,N.Y. City,shig,2007,283,3
13882,52,Pa.,shig,2007,287,2
13883,52,E.N. CENTRAL,shig,2007,3186,145
13884,52,Ill.,shig,2007,781,29
13885,52,Ind.,shig,2007,296,83
13886,52,Mich.,shig,2007,83,1
13887,52,Ohio,shig,2007,1257,18
13888,52,Wis.,shig,2007,769,14
13889,52,W.N. CENTRAL,shig,2007,1819,33
13890,52,Iowa,shig,2007,109,1
13891,52,Kans.,shig,2007,26,0
13892,52,Minn.,shig,2007,237,7
13893,52,Mo.,shig,2007,1276,10
13894,52,Nebr.,shig,2007,28,0
13895,52,N. Dak.,shig,2007,21,15
13896,52,S. Dak.,shig,2007,122,0
13897,52,S. ATLANTIC,shig,2007,4772,144
13898,52,Del.,shig,2007,11,0
13899,52,D.C.,shig,2007,18,0
13900,52,Fla.,shig,2007,2288,30
13901,52,Ga.,shig,2007,1641,33
13902,52,Md.,shig,2007,117,1
13903,52,N.C.,shig,2007,105,0
13904,52,S.C.,shig,2007,220,6
13905,52,Va.,shig,2007,200,13
13906,52,W. Va.,shig,2007,172,61
13907,52,E.S. CENTRAL,shig,2007,3037,44
13908,52,Ala.,shig,2007,741,8
13909,52,Ky.,shig,2007,504,3
13910,52,Miss.,shig,2007,1420,20
13911,52,Tenn.,shig,2007,372,13
13912,52,W.S. CENTRAL,shig,2007,3117,748
13913,52,Ark.,shig,2007,105,11
13914,52,La.,shig,2007,493,3
13915,52,Okla.,shig,2007,161,32
13916,52,Tex.,shig,2007,2358,702
13917,52,MOUNTAIN,shig,2007,983,12
13918,52,Ariz.,shig,2007,557,6
13919,52,Colo.,shig,2007,123,3
13920,52,Idaho,shig,2007,14,1
13921,52,Mont.,shig,2007,27,0
13922,52,Nev.,shig,2007,79,2
13923,52,N. Mex.,shig,2007,108,0
13924,52,Utah,shig,2007,42,0
13925,52,Wyo.,shig,2007,33,0
13926,52,PACIFIC,shig,2007,1655,72
13928,52,Calif.,shig,2007,1331,53
13930,52,Oreg.,shig,2007,86,5
13931,52,Wash.,shig,2007,159,13
3351,51,UNITED STATES,crypto,2007,10919,101
3352,51,NEW ENGLAND,crypto,2007,334,4
3353,51,Conn.,crypto,2007,42,0
3354,51,Maine,crypto,2007,56,1
3355,51,Mass.,crypto,2007,131,2
3356,51,N.H.,crypto,2007,47,0
3357,51,R.I.,crypto,2007,11,0
3358,51,Vt.,crypto,2007,47,1
3359,51,MID. ATLANTIC,crypto,2007,1345,13
3360,51,N.J.,crypto,2007,67,0
3361,51,N.Y. (Upstate),crypto,2007,242,5
3362,51,N.Y. City,crypto,2007,102,2
3363,51,Pa.,crypto,2007,934,6
3364,51,E.N. CENTRAL,crypto,2007,1863,16
3365,51,Ill.,crypto,2007,198,1
3366,51,Ind.,crypto,2007,108,0
3367,51,Mich.,crypto,2007,208,5
3368,51,Ohio,crypto,2007,564,7
3369,51,Wis.,crypto,2007,785,3
3370,51,W.N. CENTRAL,crypto,2007,1588,17
3371,51,Iowa,crypto,2007,609,3
3372,51,Kans.,crypto,2007,143,0
3373,51,Minn.,crypto,2007,288,10
3374,51,Mo.,crypto,2007,180,3
3375,51,Nebr.,crypto,2007,173,0
3376,51,N. Dak.,crypto,2007,27,0
3377,51,S. Dak.,crypto,2007,168,1
3378,51,S. ATLANTIC,crypto,2007,1264,18
3379,51,Del.,crypto,2007,20,0
3380,51,D.C.,crypto,2007,3,0
3381,51,Fla.,crypto,2007,661,8
3382,51,Ga.,crypto,2007,235,4
3383,51,Md.,crypto,2007,36,2
3384,51,N.C.,crypto,2007,125,0
3385,51,S.C.,crypto,2007,84,1
3386,51,Va.,crypto,2007,89,3
3387,51,W. Va.,crypto,2007,11,0
3388,51,E.S. CENTRAL,crypto,2007,614,4
3389,51,Ala.,crypto,2007,124,2
3390,51,Ky.,crypto,2007,248,0
3391,51,Miss.,crypto,2007,102,0
3392,51,Tenn.,crypto,2007,140,2
3393,51,W.S. CENTRAL,crypto,2007,450,6
3394,51,Ark.,crypto,2007,62,2
3395,51,La.,crypto,2007,63,0
3396,51,Okla.,crypto,2007,120,1
3397,51,Tex.,crypto,2007,205,3
3398,51,MOUNTAIN,crypto,2007,2912,10
3399,51,Ariz.,crypto,2007,53,0
3400,51,Colo.,crypto,2007,211,2
3401,51,Idaho,crypto,2007,463,1
3402,51,Mont.,crypto,2007,69,1
3403,51,Nev.,crypto,2007,36,0
3404,51,N. Mex.,crypto,2007,125,1
3405,51,Utah,crypto,2007,1899,4
3406,51,Wyo.,crypto,2007,56,1
3407,51,PACIFIC,crypto,2007,549,13
3409,51,Calif.,crypto,2007,290,6
3411,51,Oreg.,crypto,2007,126,1
3412,51,Wash.,crypto,2007,123,6
13803,51,UNITED STATES,stec,2007,4706,53
13804,51,NEW ENGLAND,stec,2007,311,2
13805,51,Conn.,stec,2007,71,0
13806,51,Maine,stec,2007,40,0
13807,51,Mass.,stec,2007,143,2
13808,51,N.H.,stec,2007,35,0
13809,51,R.I.,stec,2007,7,0
13810,51,Vt.,stec,2007,15,0
13811,51,MID. ATLANTIC,stec,2007,521,6
13812,51,N.J.,stec,2007,116,0
13813,51,N.Y. (Upstate),stec,2007,201,1
13814,51,N.Y. City,stec,2007,50,3
13815,51,Pa.,stec,2007,154,2
13816,51,E.N. CENTRAL,stec,2007,736,8
13817,51,Ill.,stec,2007,131,0
13818,51,Ind.,stec,2007,102,0
13819,51,Mich.,stec,2007,124,1
13820,51,Ohio,stec,2007,154,1
13821,51,Wis.,stec,2007,225,6
13822,51,W.N. CENTRAL,stec,2007,753,7
13823,51,Iowa,stec,2007,174,1
13824,51,Kans.,stec,2007,52,1
13825,51,Minn.,stec,2007,227,3
13826,51,Mo.,stec,2007,151,0
13827,51,Nebr.,stec,2007,93,2
13828,51,N. Dak.,stec,2007,9,0
13829,51,S. Dak.,stec,2007,47,0
13830,51,S. ATLANTIC,stec,2007,688,7
13831,51,Del.,stec,2007,16,0
13832,51,D.C.,stec,2007,0,0
13833,51,Fla.,stec,2007,162,4
13834,51,Ga.,stec,2007,93,0
13835,51,Md.,stec,2007,84,2
13836,51,N.C.,stec,2007,142,0
13837,51,S.C.,stec,2007,14,0
13838,51,Va.,stec,2007,158,1
13839,51,W. Va.,stec,2007,19,0
13840,51,E.S. CENTRAL,stec,2007,317,2
13841,51,Ala.,stec,2007,67,2
13842,51,Ky.,stec,2007,123,0
13843,51,Miss.,stec,2007,7,0
13844,51,Tenn.,stec,2007,120,0
13845,51,W.S. CENTRAL,stec,2007,275,8
13846,51,Ark.,stec,2007,43,0
13847,51,La.,stec,2007,12,1
13848,51,Okla.,stec,2007,19,0
13849,51,Tex.,stec,2007,201,7
13850,51,MOUNTAIN,stec,2007,583,7
13851,51,Ariz.,stec,2007,106,1
13852,51,Colo.,stec,2007,153,1
13853,51,Idaho,stec,2007,132,3
13854,51,Mont.,stec,2007,0,0
13855,51,Nev.,stec,2007,31,0
13856,51,N. Mex.,stec,2007,40,0
13857,51,Utah,stec,2007,99,2
13858,51,Wyo.,stec,2007,22,0
13859,51,PACIFIC,stec,2007,522,6
13861,51,Calif.,stec,2007,271,2
13863,51,Oreg.,stec,2007,77,1
13864,51,Wash.,stec,2007,132,1
6835,51,UNITED STATES,grd,2007,18259,504
6836,51,NEW ENGLAND,grd,2007,1447,24
6837,51,Conn.,grd,2007,366,7
6838,51,Maine,grd,2007,192,4
6839,51,Mass.,grd,2007,602,8
6840,51,N.H.,grd,2007,33,0
6841,51,R.I.,grd,2007,83,3
6842,51,Vt.,grd,2007,171,2
6843,51,MID. ATLANTIC,grd,2007,3152,54
6844,51,N.J.,grd,2007,401,6
6845,51,N.Y. (Upstate),grd,2007,1164,32
6846,51,N.Y. City,grd,2007,837,6
6847,51,Pa.,grd,2007,750,10
6848,51,E.N. CENTRAL,grd,2007,2827,38
6849,51,Ill.,grd,2007,855,8
6851,51,Mich.,grd,2007,611,11
6852,51,Ohio,grd,2007,811,15
6853,51,Wis.,grd,2007,550,4
6854,51,W.N. CENTRAL,grd,2007,1616,189
6855,51,Iowa,grd,2007,299,5
6856,51,Kans.,grd,2007,183,2
6857,51,Minn.,grd,2007,338,170
6858,51,Mo.,grd,2007,513,9
6859,51,Nebr.,grd,2007,156,2
6860,51,N. Dak.,grd,2007,24,0
6861,51,S. Dak.,grd,2007,103,1
6862,51,S. ATLANTIC,grd,2007,3018,66
6863,51,Del.,grd,2007,41,0
6864,51,D.C.,grd,2007,74,0
6865,51,Fla.,grd,2007,1252,31
6866,51,Ga.,grd,2007,676,14
6867,51,Md.,grd,2007,263,5
6869,51,S.C.,grd,2007,120,1
6870,51,Va.,grd,2007,543,14
6871,51,W. Va.,grd,2007,49,1
6872,51,E.S. CENTRAL,grd,2007,567,14
6873,51,Ala.,grd,2007,268,10
6876,51,Tenn.,grd,2007,299,4
6877,51,W.S. CENTRAL,grd,2007,428,5
6878,51,Ark.,grd,2007,152,4
6879,51,La.,grd,2007,139,1
6880,51,Okla.,grd,2007,137,0
6882,51,MOUNTAIN,grd,2007,1840,39
6883,51,Ariz.,grd,2007,189,0
6884,51,Colo.,grd,2007,577,15
6885,51,Idaho,grd,2007,216,10
6886,51,Mont.,grd,2007,109,0
6887,51,Nev.,grd,2007,142,3
6888,51,N. Mex.,grd,2007,117,2
6889,51,Utah,grd,2007,444,9
6890,51,Wyo.,grd,2007,46,0
6891,51,PACIFIC,grd,2007,3364,75
6893,51,Calif.,grd,2007,2245,43
6895,51,Oreg.,grd,2007,455,7
6896,51,Wash.,grd,2007,508,21
10319,51,UNITED STATES,lgn,2007,2599,57
10320,51,NEW ENGLAND,lgn,2007,162,7
10321,51,Conn.,lgn,2007,41,3
10322,51,Maine,lgn,2007,9,0
10323,51,Mass.,lgn,2007,50,3
10324,51,N.H.,lgn,2007,8,0
10325,51,R.I.,lgn,2007,45,1
10326,51,Vt.,lgn,2007,9,0
10327,51,MID. ATLANTIC,lgn,2007,824,9
10328,51,N.J.,lgn,2007,115,2
10329,51,N.Y. (Upstate),lgn,2007,225,1
10330,51,N.Y. City,lgn,2007,183,3
10331,51,Pa.,lgn,2007,301,3
10332,51,E.N. CENTRAL,lgn,2007,591,19
10333,51,Ill.,lgn,2007,110,2
10334,51,Ind.,lgn,2007,64,2
10335,51,Mich.,lgn,2007,169,4
10336,51,Ohio,lgn,2007,211,8
10337,51,Wis.,lgn,2007,37,3
10338,51,W.N. CENTRAL,lgn,2007,113,2
10339,51,Iowa,lgn,2007,11,0
10340,51,Kans.,lgn,2007,10,0
10341,51,Minn.,lgn,2007,28,0
10342,51,Mo.,lgn,2007,45,1
10343,51,Nebr.,lgn,2007,15,1
10344,51,N. Dak.,lgn,2007,0,0
10345,51,S. Dak.,lgn,2007,4,0
10346,51,S. ATLANTIC,lgn,2007,436,9
10347,51,Del.,lgn,2007,11,0
10348,51,D.C.,lgn,2007,16,0
10349,51,Fla.,lgn,2007,148,3
10350,51,Ga.,lgn,2007,42,1
10351,51,Md.,lgn,2007,84,1
10352,51,N.C.,lgn,2007,44,0
10353,51,S.C.,lgn,2007,17,0
10354,51,Va.,lgn,2007,55,3
10355,51,W. Va.,lgn,2007,19,1
10356,51,E.S. CENTRAL,lgn,2007,99,0
10357,51,Ala.,lgn,2007,11,0
10358,51,Ky.,lgn,2007,49,0
10359,51,Miss.,lgn,2007,0,0
10360,51,Tenn.,lgn,2007,39,0
10361,51,W.S. CENTRAL,lgn,2007,130,0
10362,51,Ark.,lgn,2007,15,0
10363,51,La.,lgn,2007,6,0
10364,51,Okla.,lgn,2007,6,0
10365,51,Tex.,lgn,2007,103,0
10366,51,MOUNTAIN,lgn,2007,110,3
10367,51,Ariz.,lgn,2007,39,2
10368,51,Colo.,lgn,2007,21,0
10369,51,Idaho,lgn,2007,6,0
10370,51,Mont.,lgn,2007,3,0
10371,51,Nev.,lgn,2007,9,0
10372,51,N. Mex.,lgn,2007,10,0
10373,51,Utah,lgn,2007,19,1
10374,51,Wyo.,lgn,2007,3,0
10375,51,PACIFIC,lgn,2007,134,8
10377,51,Calif.,lgn,2007,98,7
10379,51,Oreg.,lgn,2007,13,0
10380,51,Wash.,lgn,2007,21,1
13803,51,UNITED STATES,salm,2007,45885,703
13804,51,NEW ENGLAND,salm,2007,2227,19
13805,51,Conn.,salm,2007,431,0
13806,51,Maine,salm,2007,136,1
13807,51,Mass.,salm,2007,1301,13
13808,51,N.H.,salm,2007,170,2
13809,51,R.I.,salm,2007,109,3
13810,51,Vt.,salm,2007,80,0
13811,51,MID. ATLANTIC,salm,2007,5820,62
13812,51,N.J.,salm,2007,1215,16
13813,51,N.Y. (Upstate),salm,2007,1403,19
13814,51,N.Y. City,salm,2007,1285,12
13815,51,Pa.,salm,2007,1917,15
13816,51,E.N. CENTRAL,salm,2007,5849,53
13817,51,Ill.,salm,2007,1936,16
13818,51,Ind.,salm,2007,655,8
13819,51,Mich.,salm,2007,960,12
13820,51,Ohio,salm,2007,1311,9
13821,51,Wis.,salm,2007,987,8
13822,51,W.N. CENTRAL,salm,2007,2791,43
13823,51,Iowa,salm,2007,467,4
13824,51,Kans.,salm,2007,404,4
13825,51,Minn.,salm,2007,674,13
13826,51,Mo.,salm,2007,755,14
13827,51,Nebr.,salm,2007,272,4
13828,51,N. Dak.,salm,2007,46,0
13829,51,S. Dak.,salm,2007,173,4
13830,51,S. ATLANTIC,salm,2007,12221,235
13831,51,Del.,salm,2007,138,0
13832,51,D.C.,salm,2007,64,1
13833,51,Fla.,salm,2007,4948,126
13834,51,Ga.,salm,2007,2004,33
13835,51,Md.,salm,2007,896,9
13836,51,N.C.,salm,2007,1616,0
13837,51,S.C.,salm,2007,1149,25
13838,51,Va.,salm,2007,1200,34
13839,51,W. Va.,salm,2007,206,7
13840,51,E.S. CENTRAL,salm,2007,3437,47
13841,51,Ala.,salm,2007,969,23
13842,51,Ky.,salm,2007,568,5
13843,51,Miss.,salm,2007,1041,7
13844,51,Tenn.,salm,2007,859,12
13845,51,W.S. CENTRAL,salm,2007,5171,82
13846,51,Ark.,salm,2007,826,12
13847,51,La.,salm,2007,971,7
13848,51,Okla.,salm,2007,634,6
13849,51,Tex.,salm,2007,2740,57
13850,51,MOUNTAIN,salm,2007,2707,40
13851,51,Ariz.,salm,2007,991,15
13852,51,Colo.,salm,2007,559,7
13853,51,Idaho,salm,2007,154,2
13854,51,Mont.,salm,2007,111,1
13855,51,Nev.,salm,2007,258,6
13856,51,N. Mex.,salm,2007,286,4
13857,51,Utah,salm,2007,276,4
13858,51,Wyo.,salm,2007,72,1
