rowid,week,location,pathogen,year,num_cases,current_week
10437,52,Mont.,lgn,2005,6,0
10438,52,Nev.,lgn,2005,21,1
10439,52,N. Mex.,lgn,2005,4,0
10440,52,Utah,lgn,2005,15,1
10441,52,Wyo.,lgn,2005,4,0
10442,52,PACIFIC,lgn,2005,87,5
10444,52,Calif.,lgn,2005,83,5
10447,52,Wash.,lgn,2005,0,0
13870,52,UNITED STATES,salm,2005,45425,2291
13871,52,NEW ENGLAND,salm,2005,2158,49
13872,52,Conn.,salm,2005,468,10
13873,52,Maine,salm,2005,164,1
13874,52,Mass.,salm,2005,1144,19
13875,52,N.H.,salm,2005,177,2
13876,52,R.I.,salm,2005,112,17
13877,52,Vt.,salm,2005,93,0
13878,52,MID. ATLANTIC,salm,2005,5273,272
13879,52,N.J.,salm,2005,960,11
13880,52,N.Y. (Upstate),salm,2005,1427,233
13881,52,N.Y. City,salm,2005,1196,12
13882,52,Pa.,salm,2005,1690,16
13883,52,E.N. CENTRAL,salm,2005,5743,128
13884,52,Ill.,salm,2005,1837,26
13885,52,Ind.,salm,2005,680,67
13886,52,Mich.,salm,2005,952,9
13887,52,Ohio,salm,2005,1338,18
13888,52,Wis.,salm,2005,936,8
13889,52,W.N. CENTRAL,salm,2005,2618,86
13890,52,Iowa,salm,2005,410,4
13891,52,Kans.,salm,2005,369,4
13892,52,Minn.,salm,2005,573,25
13893,52,Mo.,salm,2005,801,6
13894,52,Nebr.,salm,2005,219,0
13895,52,N. Dak.,salm,2005,86,46
13896,52,S. Dak.,salm,2005,160,1
13897,52,S. ATLANTIC,salm,2005,13018,270
13898,52,Del.,salm,2005,126,2
13899,52,D.C.,salm,2005,60,2
13900,52,Fla.,salm,2005,5552,110
13901,52,Ga.,salm,2005,1929,13
13902,52,Md.,salm,2005,806,12
13903,52,N.C.,salm,2005,1713,43
13904,52,S.C.,salm,2005,1445,18
13905,52,Va.,salm,2005,1172,51
13906,52,W. Va.,salm,2005,215,19
13907,52,E.S. CENTRAL,salm,2005,2966,54
13908,52,Ala.,salm,2005,739,28
13909,52,Ky.,salm,2005,488,3
13910,52,Miss.,salm,2005,904,11
13911,52,Tenn.,salm,2005,835,12
13912,52,W.S. CENTRAL,salm,2005,5240,922
13913,52,Ark.,salm,2005,739,29
13914,52,La.,salm,2005,908,6
13915,52,Okla.,salm,2005,448,48
13916,52,Tex.,salm,2005,3145,839
13917,52,MOUNTAIN,salm,2005,2473,84
13918,52,Ariz.,salm,2005,746,67
13919,52,Colo.,salm,2005,582,3
13920,52,Idaho,salm,2005,150,0
13921,52,Mont.,salm,2005,149,3
13922,52,Nev.,salm,2005,200,1
13923,52,N. Mex.,salm,2005,251,2
13924,52,Utah,salm,2005,310,6
13925,52,Wyo.,salm,2005,85,2
13926,52,PACIFIC,salm,2005,5936,426
13928,52,Calif.,salm,2005,4546,292
13930,52,Oreg.,salm,2005,410,7
13931,52,Wash.,salm,2005,630,124
17354,52,UNITED STATES,shig,2005,16190,1013
17355,52,NEW ENGLAND,shig,2005,324,7
17356,52,Conn.,shig,2005,58,2
17357,52,Maine,shig,2005,15,0
17358,52,Mass.,shig,2005,192,1
17359,52,N.H.,shig,2005,19,1
17360,52,R.I.,shig,2005,23,3
17361,52,Vt.,shig,2005,17,0
17362,52,MID. ATLANTIC,shig,2005,1296,72
17363,52,N.J.,shig,2005,318,5
17364,52,N.Y. (Upstate),shig,2005,329,60
17365,52,N.Y. City,shig,2005,416,6
17366,52,Pa.,shig,2005,233,1
17367,52,E.N. CENTRAL,shig,2005,1205,37
17368,52,Ill.,shig,2005,409,9
17369,52,Ind.,shig,2005,191,18
17370,52,Mich.,shig,2005,241,3
17371,52,Ohio,shig,2005,139,4
17372,52,Wis.,shig,2005,225,3
17373,52,W.N. CENTRAL,shig,2005,1785,31
17374,52,Iowa,shig,2005,103,4
17375,52,Kans.,shig,2005,272,4
17376,52,Minn.,shig,2005,96,5
17377,52,Mo.,shig,2005,1017,6
17378,52,Nebr.,shig,2005,160,2
17379,52,N. Dak.,shig,2005,6,2
17380,52,S. Dak.,shig,2005,131,8
17381,52,S. ATLANTIC,shig,2005,2514,72
17382,52,Del.,shig,2005,11,0
17383,52,D.C.,shig,2005,15,0
17384,52,Fla.,shig,2005,1270,44
17385,52,Ga.,shig,2005,672,10
17386,52,Md.,shig,2005,103,2
17387,52,N.C.,shig,2005,202,7
17388,52,S.C.,shig,2005,105,1
17389,52,Va.,shig,2005,134,8
17390,52,W. Va.,shig,2005,2,0
17391,52,E.S. CENTRAL,shig,2005,1200,21
17392,52,Ala.,shig,2005,225,8
17393,52,Ky.,shig,2005,335,11
17394,52,Miss.,shig,2005,102,1
17395,52,Tenn.,shig,2005,538,1
17396,52,W.S. CENTRAL,shig,2005,4236,596
17397,52,Ark.,shig,2005,62,1
17398,52,La.,shig,2005,137,1
17399,52,Okla.,shig,2005,937,286
17400,52,Tex.,shig,2005,3100,308
17401,52,MOUNTAIN,shig,2005,993,29
17402,52,Ariz.,shig,2005,547,24
17403,52,Colo.,shig,2005,170,1
17404,52,Idaho,shig,2005,19,1
17405,52,Mont.,shig,2005,5,0
17406,52,Nev.,shig,2005,64,0
17407,52,N. Mex.,shig,2005,137,2
17408,52,Utah,shig,2005,46,1
17409,52,Wyo.,shig,2005,5,0
17410,52,PACIFIC,shig,2005,2637,148
17412,52,Calif.,shig,2005,2278,104
17414,52,Oreg.,shig,2005,126,0
17415,52,Wash.,shig,2005,185,43
3351,51,UNITED STATES,crypto,2005,7677,171
3352,51,NEW ENGLAND,crypto,2005,350,2
3353,51,Conn.,crypto,2005,79,0
3354,51,Maine,crypto,2005,30,0
3355,51,Mass.,crypto,2005,151,2
3356,51,N.H.,crypto,2005,38,0
3357,51,R.I.,crypto,2005,13,0
3358,51,Vt.,crypto,2005,39,0
3359,51,MID. ATLANTIC,crypto,2005,3401,135
3360,51,N.J.,crypto,2005,58,0
3361,51,N.Y. (Upstate),crypto,2005,2924,133
3362,51,N.Y. City,crypto,2005,146,0
3363,51,Pa.,crypto,2005,273,2
3364,51,E.N. CENTRAL,crypto,2005,1624,9
3365,51,Ill.,crypto,2005,160,1
3366,51,Ind.,crypto,2005,85,0
3367,51,Mich.,crypto,2005,112,0
3368,51,Ohio,crypto,2005,770,4
3369,51,Wis.,crypto,2005,497,4
3370,51,W.N. CENTRAL,crypto,2005,610,1
3371,51,Iowa,crypto,2005,121,0
3372,51,Kans.,crypto,2005,40,0
3373,51,Minn.,crypto,2005,144,0
3374,51,Mo.,crypto,2005,246,1
3375,51,Nebr.,crypto,2005,28,0
3376,51,N. Dak.,crypto,2005,1,0
3377,51,S. Dak.,crypto,2005,30,0
3378,51,S. ATLANTIC,crypto,2005,758,15
3379,51,Del.,crypto,2005,6,0
3380,51,D.C.,crypto,2005,18,1
3381,51,Fla.,crypto,2005,345,6
3382,51,Ga.,crypto,2005,150,3
3383,51,Md.,crypto,2005,34,0
3384,51,N.C.,crypto,2005,92,1
3385,51,S.C.,crypto,2005,24,0
3386,51,Va.,crypto,2005,71,3
3387,51,W. Va.,crypto,2005,18,1
3388,51,E.S. CENTRAL,crypto,2005,228,2
3389,51,Ala.,crypto,2005,28,2
3390,51,Ky.,crypto,2005,148,0
3391,51,Miss.,crypto,2005,3,0
3392,51,Tenn.,crypto,2005,49,0
3393,51,W.S. CENTRAL,crypto,2005,228,3
3394,51,Ark.,crypto,2005,6,0
3395,51,La.,crypto,2005,82,0
3396,51,Okla.,crypto,2005,44,0
3397,51,Tex.,crypto,2005,96,3
3398,51,MOUNTAIN,crypto,2005,143,1
3399,51,Ariz.,crypto,2005,11,0
3400,51,Colo.,crypto,2005,50,0
3401,51,Idaho,crypto,2005,15,0
3402,51,Mont.,crypto,2005,23,0
3403,51,Nev.,crypto,2005,13,1
3404,51,N. Mex.,crypto,2005,17,0
3405,51,Utah,crypto,2005,11,0
3406,51,Wyo.,crypto,2005,3,0
3407,51,PACIFIC,crypto,2005,335,3
3409,51,Calif.,crypto,2005,200,3
3411,51,Oreg.,crypto,2005,69,0
3412,51,Wash.,crypto,2005,62,0
17287,51,UNITED STATES,stec,2005,3205,49
17288,51,NEW ENGLAND,stec,2005,221,3
17289,51,Conn.,stec,2005,60,2
17290,51,Maine,stec,2005,29,0
17291,51,Mass.,stec,2005,86,1
17292,51,N.H.,stec,2005,18,0
17293,51,R.I.,stec,2005,7,0
17294,51,Vt.,stec,2005,21,0
17295,51,MID. ATLANTIC,stec,2005,356,5
17296,51,N.J.,stec,2005,76,3
17297,51,N.Y. (Upstate),stec,2005,134,1
17298,51,N.Y. City,stec,2005,17,0
17299,51,Pa.,stec,2005,129,1
17300,51,E.N. CENTRAL,stec,2005,632,2
17301,51,Ill.,stec,2005,139,0
17302,51,Ind.,stec,2005,71,0
17303,51,Mich.,stec,2005,94,1
17304,51,Ohio,stec,2005,169,1
17305,51,Wis.,stec,2005,159,0
17306,51,W.N. CENTRAL,stec,2005,529,4
17307,51,Iowa,stec,2005,99,0
17308,51,Kans.,stec,2005,54,1
17309,51,Minn.,stec,2005,174,1
17310,51,Mo.,stec,2005,97,0
17311,51,Nebr.,stec,2005,64,1
17312,51,N. Dak.,stec,2005,8,0
17313,51,S. Dak.,stec,2005,33,1
17314,51,S. ATLANTIC,stec,2005,424,18
17315,51,Del.,stec,2005,9,0
17316,51,D.C.,stec,2005,2,1
17317,51,Fla.,stec,2005,103,13
17318,51,Ga.,stec,2005,49,0
17319,51,Md.,stec,2005,75,0
17320,51,N.C.,stec,2005,64,0
17321,51,S.C.,stec,2005,14,2
17322,51,Va.,stec,2005,103,2
17323,51,W. Va.,stec,2005,5,0
17324,51,E.S. CENTRAL,stec,2005,175,0
17325,51,Ala.,stec,2005,29,0
17326,51,Ky.,stec,2005,76,0
17327,51,Miss.,stec,2005,8,0
17328,51,Tenn.,stec,2005,62,0
17329,51,W.S. CENTRAL,stec,2005,117,2
17330,51,Ark.,stec,2005,13,0
17331,51,La.,stec,2005,22,0
17332,51,Okla.,stec,2005,30,0
17333,51,Tex.,stec,2005,52,2
17334,51,MOUNTAIN,stec,2005,311,5
17335,51,Ariz.,stec,2005,34,2
17336,51,Colo.,stec,2005,82,0
17337,51,Idaho,stec,2005,53,2
17338,51,Mont.,stec,2005,16,0
17339,51,Nev.,stec,2005,25,0
17340,51,N. Mex.,stec,2005,25,0
17341,51,Utah,stec,2005,66,1
17342,51,Wyo.,stec,2005,10,0
17343,51,PACIFIC,stec,2005,440,10
17345,51,Calif.,stec,2005,164,8
17347,51,Oreg.,stec,2005,158,2
17348,51,Wash.,stec,2005,105,0
6835,51,UNITED STATES,grd,2005,18760,335
6836,51,NEW ENGLAND,grd,2005,1637,10
6837,51,Conn.,grd,2005,369,0
6838,51,Maine,grd,2005,199,2
6839,51,Mass.,grd,2005,714,4
6840,51,N.H.,grd,2005,64,2
6841,51,R.I.,grd,2005,107,0
6842,51,Vt.,grd,2005,184,2
6843,51,MID. ATLANTIC,grd,2005,3375,64
6844,51,N.J.,grd,2005,454,11
6845,51,N.Y. (Upstate),grd,2005,1185,30
6846,51,N.Y. City,grd,2005,869,7
6847,51,Pa.,grd,2005,867,16
6848,51,E.N. CENTRAL,grd,2005,3262,56
6849,51,Ill.,grd,2005,762,11
6851,51,Mich.,grd,2005,779,11
6852,51,Ohio,grd,2005,799,17
6853,51,Wis.,grd,2005,922,17
6854,51,W.N. CENTRAL,grd,2005,2255,47
6855,51,Iowa,grd,2005,279,5
6856,51,Kans.,grd,2005,207,2
6857,51,Minn.,grd,2005,1002,33
6858,51,Mo.,grd,2005,516,5
6859,51,Nebr.,grd,2005,115,1
6860,51,N. Dak.,grd,2005,19,0
6861,51,S. Dak.,grd,2005,117,1
6862,51,S. ATLANTIC,grd,2005,2733,58
6863,51,Del.,grd,2005,58,1
6864,51,D.C.,grd,2005,54,0
6865,51,Fla.,grd,2005,970,39
6866,51,Ga.,grd,2005,740,12
6867,51,Md.,grd,2005,203,3
6869,51,S.C.,grd,2005,105,1
6870,51,Va.,grd,2005,552,2
6871,51,W. Va.,grd,2005,51,0
6872,51,E.S. CENTRAL,grd,2005,423,7
6873,51,Ala.,grd,2005,194,2
6875,51,Miss.,grd,2005,0,0
6876,51,Tenn.,grd,2005,229,5
6877,51,W.S. CENTRAL,grd,2005,318,7
6878,51,Ark.,grd,2005,82,0
6879,51,La.,grd,2005,63,3
6880,51,Okla.,grd,2005,173,4
6882,51,MOUNTAIN,grd,2005,1532,36
6883,51,Ariz.,grd,2005,147,2
6884,51,Colo.,grd,2005,527,12
6885,51,Idaho,grd,2005,154,2
6886,51,Mont.,grd,2005,80,3
6887,51,Nev.,grd,2005,113,3
6888,51,N. Mex.,grd,2005,89,1
6889,51,Utah,grd,2005,392,12
6890,51,Wyo.,grd,2005,30,1
6891,51,PACIFIC,grd,2005,3225,50
6893,51,Calif.,grd,2005,2299,43
6895,51,Oreg.,grd,2005,411,5
6896,51,Wash.,grd,2005,344,0
10319,51,UNITED STATES,lgn,2005,2182,41
10320,51,NEW ENGLAND,lgn,2005,149,1
10321,51,Conn.,lgn,2005,35,0
10322,51,Maine,lgn,2005,7,0
10323,51,Mass.,lgn,2005,67,1
10324,51,N.H.,lgn,2005,9,0
10325,51,R.I.,lgn,2005,21,0
10326,51,Vt.,lgn,2005,10,0
10327,51,MID. ATLANTIC,lgn,2005,754,6
10328,51,N.J.,lgn,2005,121,0
10329,51,N.Y. (Upstate),lgn,2005,211,2
10330,51,N.Y. City,lgn,2005,117,2
10331,51,Pa.,lgn,2005,305,2
10332,51,E.N. CENTRAL,lgn,2005,451,14
10333,51,Ill.,lgn,2005,64,2
10334,51,Ind.,lgn,2005,32,0
10335,51,Mich.,lgn,2005,121,2
10336,51,Ohio,lgn,2005,200,10
10337,51,Wis.,lgn,2005,34,0
10338,51,W.N. CENTRAL,lgn,2005,98,2
10339,51,Iowa,lgn,2005,8,0
10340,51,Kans.,lgn,2005,3,0
10341,51,Minn.,lgn,2005,29,2
10342,51,Mo.,lgn,2005,30,0
10343,51,Nebr.,lgn,2005,5,0
10344,51,N. Dak.,lgn,2005,2,0
10345,51,S. Dak.,lgn,2005,21,0
10346,51,S. ATLANTIC,lgn,2005,418,9
10347,51,Del.,lgn,2005,19,0
10348,51,D.C.,lgn,2005,13,1
10349,51,Fla.,lgn,2005,113,4
10350,51,Ga.,lgn,2005,39,0
10351,51,Md.,lgn,2005,111,1
10352,51,N.C.,lgn,2005,36,0
10353,51,S.C.,lgn,2005,15,0
10354,51,Va.,lgn,2005,48,1
10355,51,W. Va.,lgn,2005,24,2
10356,51,E.S. CENTRAL,lgn,2005,87,1
10357,51,Ala.,lgn,2005,14,0
10358,51,Ky.,lgn,2005,32,0
10359,51,Miss.,lgn,2005,3,0
10360,51,Tenn.,lgn,2005,38,1
10361,51,W.S. CENTRAL,lgn,2005,46,1
10362,51,Ark.,lgn,2005,6,0
10363,51,La.,lgn,2005,4,0
10364,51,Okla.,lgn,2005,7,0
10365,51,Tex.,lgn,2005,29,1
10366,51,MOUNTAIN,lgn,2005,97,2
10367,51,Ariz.,lgn,2005,25,2
10368,51,Colo.,lgn,2005,20,0
10369,51,Idaho,lgn,2005,4,0
10370,51,Mont.,lgn,2005,6,0
10371,51,Nev.,lgn,2005,20,0
10372,51,N. Mex.,lgn,2005,4,0
10373,51,Utah,lgn,2005,14,0
10374,51,Wyo.,lgn,2005,4,0
10375,51,PACIFIC,lgn,2005,82,5
10377,51,Calif.,lgn,2005,78,5
10380,51,Wash.,lgn,2005,0,0
13803,51,UNITED STATES,salm,2005,43134,705
13804,51,NEW ENGLAND,salm,2005,2109,13
13805,51,Conn.,salm,2005,458,3
13806,51,Maine,salm,2005,163,1
13807,51,Mass.,salm,2005,1125,8
13808,51,N.H.,salm,2005,175,1
13809,51,R.I.,salm,2005,95,0
13810,51,Vt.,salm,2005,93,0
13811,51,MID. ATLANTIC,salm,2005,5001,70
13812,51,N.J.,salm,2005,949,7
13813,51,N.Y. (Upstate),salm,2005,1194,16
13814,51,N.Y. City,salm,2005,1184,11
13815,51,Pa.,salm,2005,1674,36
13816,51,E.N. CENTRAL,salm,2005,5615,61
13817,51,Ill.,salm,2005,1811,22
13818,51,Ind.,salm,2005,613,0
13819,51,Mich.,salm,2005,943,15
13820,51,Ohio,salm,2005,1320,15
13821,51,Wis.,salm,2005,928,9
13822,51,W.N. CENTRAL,salm,2005,2532,38
13823,51,Iowa,salm,2005,406,5
13824,51,Kans.,salm,2005,365,7
13825,51,Minn.,salm,2005,548,7
13826,51,Mo.,salm,2005,795,16
13827,51,Nebr.,salm,2005,219,1
13828,51,N. Dak.,salm,2005,40,2
13829,51,S. Dak.,salm,2005,159,0
13830,51,S. ATLANTIC,salm,2005,12748,252
13831,51,Del.,salm,2005,124,1
13832,51,D.C.,salm,2005,58,0
13833,51,Fla.,salm,2005,5442,173
13834,51,Ga.,salm,2005,1916,20
13835,51,Md.,salm,2005,794,6
13836,51,N.C.,salm,2005,1670,0
13837,51,S.C.,salm,2005,1427,23
13838,51,Va.,salm,2005,1121,21
13839,51,W. Va.,salm,2005,196,8
13840,51,E.S. CENTRAL,salm,2005,2912,35
13841,51,Ala.,salm,2005,711,10
13842,51,Ky.,salm,2005,485,7
13843,51,Miss.,salm,2005,893,3
13844,51,Tenn.,salm,2005,823,15
13845,51,W.S. CENTRAL,salm,2005,4318,79
13846,51,Ark.,salm,2005,710,3
13847,51,La.,salm,2005,902,7
13848,51,Okla.,salm,2005,400,6
13849,51,Tex.,salm,2005,2306,63
13850,51,MOUNTAIN,salm,2005,2389,40
13851,51,Ariz.,salm,2005,679,10
13852,51,Colo.,salm,2005,579,12
13853,51,Idaho,salm,2005,150,3
13854,51,Mont.,salm,2005,146,3
13855,51,Nev.,salm,2005,199,5
13856,51,N. Mex.,salm,2005,249,4
13857,51,Utah,salm,2005,304,3
13858,51,Wyo.,salm,2005,83,0
13859,51,PACIFIC,salm,2005,5510,117
