rowid,week,location,pathogen,year,num_cases,current_week
16593,52,N.Y. (Upstate),stec,2009,158,12
16594,52,N.Y. City,stec,2009,57,1
16595,52,Pa.,stec,2009,114,1
16596,52,E.N. CENTRAL,stec,2009,717,9
16597,52,Ill.,stec,2009,166,2
16598,52,Ind.,stec,2009,96,0
16599,52,Mich.,stec,2009,140,3
16600,52,Ohio,stec,2009,133,1
16601,52,Wis.,stec,2009,182,3
16602,52,W.N. CENTRAL,stec,2009,751,26
16603,52,Iowa,stec,2009,163,2
16604,52,Kans.,stec,2009,54,0
16605,52,Minn.,stec,2009,219,13
16606,52,Mo.,stec,2009,143,4
16607,52,Nebr.,stec,2009,86,0
16608,52,N. Dak.,stec,2009,15,7
16609,52,S. Dak.,stec,2009,71,0
16610,52,S. ATLANTIC,stec,2009,691,26
16611,52,Del.,stec,2009,13,0
16612,52,D.C.,stec,2009,3,0
16613,52,Fla.,stec,2009,177,3
16614,52,Ga.,stec,2009,71,1
16615,52,Md.,stec,2009,91,0
16616,52,N.C.,stec,2009,112,3
16617,52,S.C.,stec,2009,33,0
16618,52,Va.,stec,2009,156,15
16619,52,W. Va.,stec,2009,35,4
16620,52,E.S. CENTRAL,stec,2009,215,1
16621,52,Ala.,stec,2009,47,0
16622,52,Ky.,stec,2009,73,1
16623,52,Miss.,stec,2009,6,0
16624,52,Tenn.,stec,2009,89,0
16625,52,W.S. CENTRAL,stec,2009,378,68
16626,52,Ark.,stec,2009,44,0
16627,52,La.,stec,2009,23,0
16628,52,Okla.,stec,2009,64,27
16629,52,Tex.,stec,2009,247,41
16630,52,MOUNTAIN,stec,2009,561,6
16631,52,Ariz.,stec,2009,68,0
16632,52,Colo.,stec,2009,168,2
16633,52,Idaho,stec,2009,92,2
16634,52,Mont.,stec,2009,35,0
16635,52,Nev.,stec,2009,35,1
16636,52,N. Mex.,stec,2009,38,1
16637,52,Utah,stec,2009,110,0
16638,52,Wyo.,stec,2009,15,0
16639,52,PACIFIC,stec,2009,603,46
16641,52,Calif.,stec,2009,301,35
16643,52,Oreg.,stec,2009,84,2
16644,52,Wash.,stec,2009,206,9
8292,52,UNITED STATES,grd,2009,19399,666
8293,52,NEW ENGLAND,grd,2009,1757,33
8294,52,Conn.,grd,2009,290,2
8295,52,Maine,grd,2009,223,6
8296,52,Mass.,grd,2009,751,16
8297,52,N.H.,grd,2009,197,2
8298,52,R.I.,grd,2009,75,4
8299,52,Vt.,grd,2009,221,3
8300,52,MID. ATLANTIC,grd,2009,3520,103
8301,52,N.J.,grd,2009,430,4
8302,52,N.Y. (Upstate),grd,2009,1419,84
8303,52,N.Y. City,grd,2009,832,10
8304,52,Pa.,grd,2009,839,5
8305,52,E.N. CENTRAL,grd,2009,2917,42
8306,52,Ill.,grd,2009,613,8
8307,52,Ind.,grd,2009,312,8
8308,52,Mich.,grd,2009,672,11
8309,52,Ohio,grd,2009,806,8
8310,52,Wis.,grd,2009,514,7
8311,52,W.N. CENTRAL,grd,2009,1971,165
8312,52,Iowa,grd,2009,291,2
8313,52,Kans.,grd,2009,161,1
8314,52,Minn.,grd,2009,674,135
8315,52,Mo.,grd,2009,524,11
8316,52,Nebr.,grd,2009,177,8
8317,52,N. Dak.,grd,2009,32,7
8318,52,S. Dak.,grd,2009,112,1
8319,52,S. ATLANTIC,grd,2009,3774,143
8320,52,Del.,grd,2009,29,1
8321,52,D.C.,grd,2009,73,1
8322,52,Fla.,grd,2009,1981,87
8323,52,Ga.,grd,2009,747,11
8324,52,Md.,grd,2009,277,3
8326,52,S.C.,grd,2009,106,0
8327,52,Va.,grd,2009,503,36
8328,52,W. Va.,grd,2009,58,4
8329,52,E.S. CENTRAL,grd,2009,434,12
8330,52,Ala.,grd,2009,204,4
8333,52,Tenn.,grd,2009,230,8
8334,52,W.S. CENTRAL,grd,2009,529,13
8335,52,Ark.,grd,2009,155,5
8336,52,La.,grd,2009,203,1
8337,52,Okla.,grd,2009,171,7
8339,52,MOUNTAIN,grd,2009,1645,22
8340,52,Ariz.,grd,2009,198,2
8341,52,Colo.,grd,2009,499,6
8342,52,Idaho,grd,2009,208,3
8343,52,Mont.,grd,2009,133,1
8344,52,Nev.,grd,2009,109,1
8345,52,N. Mex.,grd,2009,113,1
8346,52,Utah,grd,2009,312,6
8347,52,Wyo.,grd,2009,73,2
8348,52,PACIFIC,grd,2009,2852,133
8350,52,Calif.,grd,2009,1832,44
8352,52,Oreg.,grd,2009,421,13
8353,52,Wash.,grd,2009,467,75
12453,52,UNITED STATES,lgn,2009,3522,108
12454,52,NEW ENGLAND,lgn,2009,203,2
12455,52,Conn.,lgn,2009,55,0
12456,52,Maine,lgn,2009,10,0
12457,52,Mass.,lgn,2009,95,1
12458,52,N.H.,lgn,2009,15,1
12459,52,R.I.,lgn,2009,21,0
12460,52,Vt.,lgn,2009,7,0
12461,52,MID. ATLANTIC,lgn,2009,1196,26
12462,52,N.J.,lgn,2009,218,1
12463,52,N.Y. (Upstate),lgn,2009,368,19
12464,52,N.Y. City,lgn,2009,227,3
12465,52,Pa.,lgn,2009,383,3
12466,52,E.N. CENTRAL,lgn,2009,723,8
12467,52,Ill.,lgn,2009,135,1
12468,52,Ind.,lgn,2009,62,0
12469,52,Mich.,lgn,2009,169,3
12470,52,Ohio,lgn,2009,282,4
12471,52,Wis.,lgn,2009,75,0
12472,52,W.N. CENTRAL,lgn,2009,135,19
12473,52,Iowa,lgn,2009,24,1
12474,52,Kans.,lgn,2009,7,0
12475,52,Minn.,lgn,2009,28,16
12476,52,Mo.,lgn,2009,59,0
12477,52,Nebr.,lgn,2009,13,1
12478,52,N. Dak.,lgn,2009,2,1
12479,52,S. Dak.,lgn,2009,2,0
12480,52,S. ATLANTIC,lgn,2009,605,15
12481,52,Del.,lgn,2009,19,0
12482,52,D.C.,lgn,2009,24,0
12483,52,Fla.,lgn,2009,193,6
12484,52,Ga.,lgn,2009,60,0
12485,52,Md.,lgn,2009,157,1
12486,52,N.C.,lgn,2009,62,1
12487,52,S.C.,lgn,2009,13,0
12488,52,Va.,lgn,2009,67,6
12489,52,W. Va.,lgn,2009,10,1
12490,52,E.S. CENTRAL,lgn,2009,142,1
12491,52,Ala.,lgn,2009,20,0
12492,52,Ky.,lgn,2009,52,0
12493,52,Miss.,lgn,2009,4,0
12494,52,Tenn.,lgn,2009,66,1
12495,52,W.S. CENTRAL,lgn,2009,151,14
12496,52,Ark.,lgn,2009,8,0
12497,52,La.,lgn,2009,18,0
12498,52,Okla.,lgn,2009,10,4
12499,52,Tex.,lgn,2009,115,10
12500,52,MOUNTAIN,lgn,2009,151,5
12501,52,Ariz.,lgn,2009,49,4
12502,52,Colo.,lgn,2009,31,0
12503,52,Idaho,lgn,2009,8,1
12504,52,Mont.,lgn,2009,8,0
12505,52,Nev.,lgn,2009,14,0
12506,52,N. Mex.,lgn,2009,9,0
12507,52,Utah,lgn,2009,28,0
12508,52,Wyo.,lgn,2009,4,0
12509,52,PACIFIC,lgn,2009,216,18
12511,52,Calif.,lgn,2009,167,14
12513,52,Oreg.,lgn,2009,18,0
12514,52,Wash.,lgn,2009,29,4
16583,52,UNITED STATES,salm,2009,49192,1555
16584,52,NEW ENGLAND,salm,2009,2174,25
16585,52,Conn.,salm,2009,430,0
16586,52,Maine,salm,2009,121,2
16587,52,Mass.,salm,2009,1155,15
16588,52,N.H.,salm,2009,261,4
16589,52,R.I.,salm,2009,144,3
16590,52,Vt.,salm,2009,63,1
16591,52,MID. ATLANTIC,salm,2009,5514,133
16592,52,N.J.,salm,2009,1132,19
16593,52,N.Y. (Upstate),salm,2009,1370,78
16594,52,N.Y. City,salm,2009,1253,21
16595,52,Pa.,salm,2009,1759,15
16596,52,E.N. CENTRAL,salm,2009,5169,68
16597,52,Ill.,salm,2009,1484,31
16598,52,Ind.,salm,2009,629,7
16599,52,Mich.,salm,2009,960,10
16600,52,Ohio,salm,2009,1407,9
16601,52,Wis.,salm,2009,689,11
16602,52,W.N. CENTRAL,salm,2009,2679,94
16603,52,Iowa,salm,2009,408,7
16604,52,Kans.,salm,2009,398,5
16605,52,Minn.,salm,2009,575,31
16606,52,Mo.,salm,2009,656,9
16607,52,Nebr.,salm,2009,341,2
16608,52,N. Dak.,salm,2009,103,39
16609,52,S. Dak.,salm,2009,198,1
16610,52,S. ATLANTIC,salm,2009,14478,311
16611,52,Del.,salm,2009,142,2
16612,52,D.C.,salm,2009,100,1
16613,52,Fla.,salm,2009,6741,147
16614,52,Ga.,salm,2009,2362,14
16615,52,Md.,salm,2009,803,9
16616,52,N.C.,salm,2009,1810,42
16617,52,S.C.,salm,2009,1195,12
16618,52,Va.,salm,2009,1095,68
16619,52,W. Va.,salm,2009,230,16
16620,52,E.S. CENTRAL,salm,2009,3077,27
16621,52,Ala.,salm,2009,932,8
16622,52,Ky.,salm,2009,453,3
16623,52,Miss.,salm,2009,899,8
16624,52,Tenn.,salm,2009,793,8
16625,52,W.S. CENTRAL,salm,2009,6411,547
16626,52,Ark.,salm,2009,615,15
16627,52,La.,salm,2009,1180,9
16628,52,Okla.,salm,2009,652,46
16629,52,Tex.,salm,2009,3964,477
16630,52,MOUNTAIN,salm,2009,3028,51
16631,52,Ariz.,salm,2009,1086,17
16632,52,Colo.,salm,2009,619,11
16633,52,Idaho,salm,2009,174,3
16634,52,Mont.,salm,2009,110,2
16635,52,Nev.,salm,2009,252,2
16636,52,N. Mex.,salm,2009,369,8
16637,52,Utah,salm,2009,321,5
16638,52,Wyo.,salm,2009,97,3
16639,52,PACIFIC,salm,2009,6662,299
16641,52,Calif.,salm,2009,5003,227
16643,52,Oreg.,salm,2009,433,7
16644,52,Wash.,salm,2009,820,61
16583,52,UNITED STATES,shig,2009,15931,527
16584,52,NEW ENGLAND,shig,2009,346,4
16585,52,Conn.,shig,2009,43,0
16586,52,Maine,shig,2009,5,0
16587,52,Mass.,shig,2009,245,4
16588,52,N.H.,shig,2009,21,0
16589,52,R.I.,shig,2009,27,0
16590,52,Vt.,shig,2009,5,0
16591,52,MID. ATLANTIC,shig,2009,2800,53
16592,52,N.J.,shig,2009,587,7
16593,52,N.Y. (Upstate),shig,2009,241,19
16594,52,N.Y. City,shig,2009,447,3
16595,52,Pa.,shig,2009,1525,24
16596,52,E.N. CENTRAL,shig,2009,2514,24
16597,52,Ill.,shig,2009,620,6
16598,52,Ind.,shig,2009,80,3
16599,52,Mich.,shig,2009,219,2
16600,52,Ohio,shig,2009,1096,10
16601,52,Wis.,shig,2009,499,3
16602,52,W.N. CENTRAL,shig,2009,1439,64
16603,52,Iowa,shig,2009,53,0
16604,52,Kans.,shig,2009,214,2
16605,52,Minn.,shig,2009,79,3
16606,52,Mo.,shig,2009,1046,54
16607,52,Nebr.,shig,2009,34,0
16608,52,N. Dak.,shig,2009,9,5
16609,52,S. Dak.,shig,2009,4,0
16610,52,S. ATLANTIC,shig,2009,2365,43
16611,52,Del.,shig,2009,151,0
16612,52,D.C.,shig,2009,28,1
16613,52,Fla.,shig,2009,461,10
16614,52,Ga.,shig,2009,661,7
16615,52,Md.,shig,2009,370,4
16616,52,N.C.,shig,2009,359,4
16617,52,S.C.,shig,2009,126,1
16618,52,Va.,shig,2009,198,15
16619,52,W. Va.,shig,2009,11,1
16620,52,E.S. CENTRAL,shig,2009,813,8
16621,52,Ala.,shig,2009,156,3
16622,52,Ky.,shig,2009,226,1
16623,52,Miss.,shig,2009,52,2
16624,52,Tenn.,shig,2009,379,2
16625,52,W.S. CENTRAL,shig,2009,3188,251
16626,52,Ark.,shig,2009,318,9
16627,52,La.,shig,2009,177,2
16628,52,Okla.,shig,2009,398,96
16629,52,Tex.,shig,2009,2295,144
16630,52,MOUNTAIN,shig,2009,1138,16
16631,52,Ariz.,shig,2009,806,10
16632,52,Colo.,shig,2009,102,2
16633,52,Idaho,shig,2009,8,0
16634,52,Mont.,shig,2009,11,0
16635,52,Nev.,shig,2009,79,3
16636,52,N. Mex.,shig,2009,104,1
16637,52,Utah,shig,2009,24,0
16638,52,Wyo.,shig,2009,4,0
16639,52,PACIFIC,shig,2009,1328,64
16641,52,Calif.,shig,2009,1066,51
16643,52,Oreg.,shig,2009,56,2
16644,52,Wash.,shig,2009,153,9
4001,51,UNITED STATES,crypto,2009,7210,79
4002,51,NEW ENGLAND,crypto,2009,446,5
4003,51,Conn.,crypto,2009,38,0
4004,51,Maine,crypto,2009,51,1
4005,51,Mass.,crypto,2009,176,3
4006,51,N.H.,crypto,2009,81,0
4007,51,R.I.,crypto,2009,22,0
4008,51,Vt.,crypto,2009,78,1
4009,51,MID. ATLANTIC,crypto,2009,803,6
4010,51,N.J.,crypto,2009,53,0
4011,51,N.Y. (Upstate),crypto,2009,206,0
4012,51,N.Y. City,crypto,2009,80,0
4013,51,Pa.,crypto,2009,464,6
4014,51,E.N. CENTRAL,crypto,2009,1694,14
4015,51,Ill.,crypto,2009,153,2
4016,51,Ind.,crypto,2009,278,1
4017,51,Mich.,crypto,2009,280,1
4018,51,Ohio,crypto,2009,377,2
4019,51,Wis.,crypto,2009,606,8
4020,51,W.N. CENTRAL,crypto,2009,1085,16
4021,51,Iowa,crypto,2009,207,3
4022,51,Kans.,crypto,2009,102,1
4023,51,Minn.,crypto,2009,335,10
4024,51,Mo.,crypto,2009,181,0
4025,51,Nebr.,crypto,2009,116,0
4026,51,N. Dak.,crypto,2009,13,0
4027,51,S. Dak.,crypto,2009,131,2
4028,51,S. ATLANTIC,crypto,2009,1120,18
4029,51,Del.,crypto,2009,12,0
4030,51,D.C.,crypto,2009,8,1
4031,51,Fla.,crypto,2009,451,9
4032,51,Ga.,crypto,2009,335,3
4033,51,Md.,crypto,2009,43,1
4034,51,N.C.,crypto,2009,113,1
4035,51,S.C.,crypto,2009,59,0
4036,51,Va.,crypto,2009,81,1
4037,51,W. Va.,crypto,2009,18,2
4038,51,E.S. CENTRAL,crypto,2009,225,2
4039,51,Ala.,crypto,2009,66,2
4040,51,Ky.,crypto,2009,65,0
4041,51,Miss.,crypto,2009,18,0
4042,51,Tenn.,crypto,2009,76,0
4043,51,W.S. CENTRAL,crypto,2009,557,1
4044,51,Ark.,crypto,2009,57,0
4045,51,La.,crypto,2009,55,0
4046,51,Okla.,crypto,2009,123,0
4047,51,Tex.,crypto,2009,322,1
4048,51,MOUNTAIN,crypto,2009,553,4
4049,51,Ariz.,crypto,2009,34,1
4050,51,Colo.,crypto,2009,135,1
4051,51,Idaho,crypto,2009,96,0
4052,51,Mont.,crypto,2009,57,1
4053,51,Nev.,crypto,2009,25,0
4054,51,N. Mex.,crypto,2009,142,1
4055,51,Utah,crypto,2009,39,0
4056,51,Wyo.,crypto,2009,25,0
4057,51,PACIFIC,crypto,2009,727,13
4059,51,Calif.,crypto,2009,444,8
4061,51,Oreg.,crypto,2009,185,2
4062,51,Wash.,crypto,2009,89,2
16502,51,UNITED STATES,stec,2009,4445,43
16503,51,NEW ENGLAND,stec,2009,291,0
16504,51,Conn.,stec,2009,67,0
16505,51,Maine,stec,2009,19,0
16506,51,Mass.,stec,2009,106,0
16507,51,N.H.,stec,2009,36,0
16508,51,R.I.,stec,2009,38,0
16509,51,Vt.,stec,2009,25,0
16510,51,MID. ATLANTIC,stec,2009,420,4
16511,51,N.J.,stec,2009,105,2
16512,51,N.Y. (Upstate),stec,2009,146,1
16513,51,N.Y. City,stec,2009,56,0
16514,51,Pa.,stec,2009,113,1
16515,51,E.N. CENTRAL,stec,2009,708,2
16516,51,Ill.,stec,2009,164,0
16517,51,Ind.,stec,2009,96,0
16518,51,Mich.,stec,2009,137,1
16519,51,Ohio,stec,2009,132,1
16520,51,Wis.,stec,2009,179,0
16521,51,W.N. CENTRAL,stec,2009,725,8
16522,51,Iowa,stec,2009,161,2
16523,51,Kans.,stec,2009,54,0
16524,51,Minn.,stec,2009,206,0
16525,51,Mo.,stec,2009,139,1
16526,51,Nebr.,stec,2009,86,1
16527,51,N. Dak.,stec,2009,8,0
16528,51,S. Dak.,stec,2009,71,4
16529,51,S. ATLANTIC,stec,2009,665,9
16530,51,Del.,stec,2009,13,0
16531,51,D.C.,stec,2009,3,1
16532,51,Fla.,stec,2009,174,4
16533,51,Ga.,stec,2009,70,0
16534,51,Md.,stec,2009,91,1
16535,51,N.C.,stec,2009,109,0
16536,51,S.C.,stec,2009,33,0
16537,51,Va.,stec,2009,141,2
16538,51,W. Va.,stec,2009,31,1
16539,51,E.S. CENTRAL,stec,2009,214,2
16540,51,Ala.,stec,2009,47,0
16541,51,Ky.,stec,2009,72,1
16542,51,Miss.,stec,2009,6,0
16543,51,Tenn.,stec,2009,89,1
16544,51,W.S. CENTRAL,stec,2009,310,7
16545,51,Ark.,stec,2009,44,0
16546,51,La.,stec,2009,23,0
16547,51,Okla.,stec,2009,37,5
16548,51,Tex.,stec,2009,206,2
16549,51,MOUNTAIN,stec,2009,555,1
16550,51,Ariz.,stec,2009,68,1
16551,51,Colo.,stec,2009,166,0
16552,51,Idaho,stec,2009,90,0
16553,51,Mont.,stec,2009,35,0
16554,51,Nev.,stec,2009,34,0
16555,51,N. Mex.,stec,2009,37,0
16556,51,Utah,stec,2009,110,0
16557,51,Wyo.,stec,2009,15,0
16558,51,PACIFIC,stec,2009,557,10
16560,51,Calif.,stec,2009,266,6
16562,51,Oreg.,stec,2009,82,1
16563,51,Wash.,stec,2009,197,3
8211,51,UNITED STATES,grd,2009,18733,330
8212,51,NEW ENGLAND,grd,2009,1724,25
8213,51,Conn.,grd,2009,288,8
8214,51,Maine,grd,2009,217,4
8215,51,Mass.,grd,2009,735,8
8216,51,N.H.,grd,2009,195,2
8217,51,R.I.,grd,2009,71,1
8218,51,Vt.,grd,2009,218,2
8219,51,MID. ATLANTIC,grd,2009,3417,89
8220,51,N.J.,grd,2009,426,7
8221,51,N.Y. (Upstate),grd,2009,1335,48
8222,51,N.Y. City,grd,2009,822,17
8223,51,Pa.,grd,2009,834,17
8224,51,E.N. CENTRAL,grd,2009,2875,52
8225,51,Ill.,grd,2009,605,12
8226,51,Ind.,grd,2009,304,4
8227,51,Mich.,grd,2009,661,14
8228,51,Ohio,grd,2009,798,15
8229,51,Wis.,grd,2009,507,7
8230,51,W.N. CENTRAL,grd,2009,1806,10
8231,51,Iowa,grd,2009,289,4
8232,51,Kans.,grd,2009,160,2
8233,51,Minn.,grd,2009,539,0
8234,51,Mo.,grd,2009,513,4
8235,51,Nebr.,grd,2009,169,0
8236,51,N. Dak.,grd,2009,25,0
8237,51,S. Dak.,grd,2009,111,0
8238,51,S. ATLANTIC,grd,2009,3631,46
8239,51,Del.,grd,2009,28,1
8240,51,D.C.,grd,2009,72,1
8241,51,Fla.,grd,2009,1894,24
8242,51,Ga.,grd,2009,736,10
8243,51,Md.,grd,2009,274,5
8245,51,S.C.,grd,2009,106,1
8246,51,Va.,grd,2009,467,4
8247,51,W. Va.,grd,2009,54,0
8248,51,E.S. CENTRAL,grd,2009,422,14
8249,51,Ala.,grd,2009,200,5
8252,51,Tenn.,grd,2009,222,9
8253,51,W.S. CENTRAL,grd,2009,516,9
8254,51,Ark.,grd,2009,150,2
8255,51,La.,grd,2009,202,3
8256,51,Okla.,grd,2009,164,4
8258,51,MOUNTAIN,grd,2009,1623,18
8259,51,Ariz.,grd,2009,196,0
8260,51,Colo.,grd,2009,493,6
8261,51,Idaho,grd,2009,205,2
8262,51,Mont.,grd,2009,132,2
8263,51,Nev.,grd,2009,108,2
8264,51,N. Mex.,grd,2009,112,1
8265,51,Utah,grd,2009,306,5
8266,51,Wyo.,grd,2009,71,0
8267,51,PACIFIC,grd,2009,2719,67
8269,51,Calif.,grd,2009,1788,50
8271,51,Oreg.,grd,2009,408,10
8272,51,Wash.,grd,2009,392,6
12373,51,UNITED STATES,lgn,2009,3414,54
12374,51,NEW ENGLAND,lgn,2009,201,3
12375,51,Conn.,lgn,2009,55,2
12376,51,Maine,lgn,2009,10,1
12377,51,Mass.,lgn,2009,94,0
12378,51,N.H.,lgn,2009,14,0
12379,51,R.I.,lgn,2009,21,0
12380,51,Vt.,lgn,2009,7,0
12381,51,MID. ATLANTIC,lgn,2009,1170,13
12382,51,N.J.,lgn,2009,217,4
12383,51,N.Y. (Upstate),lgn,2009,349,6
12384,51,N.Y. City,lgn,2009,224,2
12385,51,Pa.,lgn,2009,380,1
12386,51,E.N. CENTRAL,lgn,2009,715,9
12387,51,Ill.,lgn,2009,134,2
12388,51,Ind.,lgn,2009,62,2
12389,51,Mich.,lgn,2009,166,2
12390,51,Ohio,lgn,2009,278,2
12391,51,Wis.,lgn,2009,75,1
12392,51,W.N. CENTRAL,lgn,2009,116,1
12393,51,Iowa,lgn,2009,23,0
12394,51,Kans.,lgn,2009,7,0
12395,51,Minn.,lgn,2009,12,0
12396,51,Mo.,lgn,2009,59,1
12397,51,Nebr.,lgn,2009,12,0
12398,51,N. Dak.,lgn,2009,1,0
12399,51,S. Dak.,lgn,2009,2,0
12400,51,S. ATLANTIC,lgn,2009,590,11
12401,51,Del.,lgn,2009,19,0
12402,51,D.C.,lgn,2009,24,1
12403,51,Fla.,lgn,2009,187,3
12404,51,Ga.,lgn,2009,60,2
12405,51,Md.,lgn,2009,156,3
12406,51,N.C.,lgn,2009,61,2
12407,51,S.C.,lgn,2009,13,0
12408,51,Va.,lgn,2009,61,0
12409,51,W. Va.,lgn,2009,9,0
12410,51,E.S. CENTRAL,lgn,2009,141,1
12411,51,Ala.,lgn,2009,20,1
12412,51,Ky.,lgn,2009,52,0
12413,51,Miss.,lgn,2009,4,0
12414,51,Tenn.,lgn,2009,65,0
12415,51,W.S. CENTRAL,lgn,2009,137,4
12416,51,Ark.,lgn,2009,8,0
12417,51,La.,lgn,2009,18,3
12418,51,Okla.,lgn,2009,6,0
12419,51,Tex.,lgn,2009,105,1
12420,51,MOUNTAIN,lgn,2009,146,3
12421,51,Ariz.,lgn,2009,45,2
12422,51,Colo.,lgn,2009,31,1
12423,51,Idaho,lgn,2009,7,0
12424,51,Mont.,lgn,2009,8,0
12425,51,Nev.,lgn,2009,14,0
12426,51,N. Mex.,lgn,2009,9,0
12427,51,Utah,lgn,2009,28,0
12428,51,Wyo.,lgn,2009,4,0
12429,51,PACIFIC,lgn,2009,198,9
12431,51,Calif.,lgn,2009,153,7
12433,51,Oreg.,lgn,2009,18,1
12434,51,Wash.,lgn,2009,25,1
16502,51,UNITED STATES,salm,2009,47637,611
16503,51,NEW ENGLAND,salm,2009,2149,20
16504,51,Conn.,salm,2009,430,0
16505,51,Maine,salm,2009,119,1
16506,51,Mass.,salm,2009,1140,16
16507,51,N.H.,salm,2009,257,1
16508,51,R.I.,salm,2009,141,1
16509,51,Vt.,salm,2009,62,1
16510,51,MID. ATLANTIC,salm,2009,5381,68
16511,51,N.J.,salm,2009,1113,22
16512,51,N.Y. (Upstate),salm,2009,1292,19
16513,51,N.Y. City,salm,2009,1232,8
16514,51,Pa.,salm,2009,1744,19
16515,51,E.N. CENTRAL,salm,2009,5101,74
16516,51,Ill.,salm,2009,1453,24
16517,51,Ind.,salm,2009,622,13
16518,51,Mich.,salm,2009,950,7
16519,51,Ohio,salm,2009,1398,23
16520,51,Wis.,salm,2009,678,7
16521,51,W.N. CENTRAL,salm,2009,2585,23
16522,51,Iowa,salm,2009,401,4
16523,51,Kans.,salm,2009,393,6
16524,51,Minn.,salm,2009,544,1
16525,51,Mo.,salm,2009,647,5
16526,51,Nebr.,salm,2009,339,1
16527,51,N. Dak.,salm,2009,64,0
16528,51,S. Dak.,salm,2009,197,6
16529,51,S. ATLANTIC,salm,2009,14167,194
16530,51,Del.,salm,2009,140,0
16531,51,D.C.,salm,2009,99,0
16532,51,Fla.,salm,2009,6594,117
16533,51,Ga.,salm,2009,2348,19
16534,51,Md.,salm,2009,794,9
16535,51,N.C.,salm,2009,1768,20
16536,51,S.C.,salm,2009,1183,20
16537,51,Va.,salm,2009,1027,6
16538,51,W. Va.,salm,2009,214,3
16539,51,E.S. CENTRAL,salm,2009,3050,33
16540,51,Ala.,salm,2009,924,10
16541,51,Ky.,salm,2009,450,8
16542,51,Miss.,salm,2009,891,1
16543,51,Tenn.,salm,2009,785,14
16544,51,W.S. CENTRAL,salm,2009,5864,61
16545,51,Ark.,salm,2009,600,3
16546,51,La.,salm,2009,1171,11
16547,51,Okla.,salm,2009,606,5
16548,51,Tex.,salm,2009,3487,42
16549,51,MOUNTAIN,salm,2009,2977,37
16550,51,Ariz.,salm,2009,1069,15
16551,51,Colo.,salm,2009,608,6
16552,51,Idaho,salm,2009,171,2
16553,51,Mont.,salm,2009,108,1
16554,51,Nev.,salm,2009,250,3
16555,51,N. Mex.,salm,2009,361,3
